id,source_en,system,translation,language,script_fidelity,empty,labse_cosine
2860,I have a new card and I want to activate it,gemini,"என்கிட்ட புது கார்ட் இருக்கு, அதை ஆக்டிவேட் பண்ணனும்",tamil,1.0,False,0.8310891
2899,"I've notice I was charged for withdrawing cash, can you explain why?",gemini,"பணம் எடுத்ததுக்கு சார்ஜ் பண்ணியிருக்காங்க, அது ஏன், கொஞ்சம் விளக்குவீங்களா?",tamil,1.0,False,0.71249574
2939,"I will need to get a new card soon, how do I order?",gemini,"எனக்கு சீக்கிரமே புது கார்ட் தேவைப்படும், எப்படி ஆர்டர் பண்றது?",tamil,1.0,False,0.934073
2979,My top up is not working in Apple Pay.,gemini,ஆப்பிள் பே-யில் (Apple Pay) என் டாப்-அப் ஒர்க் ஆகல.,tamil,0.7948717948717948,False,0.82592684
3019,What are the steps to verify my identity?,gemini,என் ஐடென்டிட்டியை வெரிஃபை பண்ண என்னென்ன ஸ்டெப்ஸ்?,tamil,1.0,False,0.7706474
3051,Where do I need to live to get support?,gemini,உதவி பெற நான் எங்கே வசிக்க வேண்டும்?,tamil,1.0,False,0.87841165
3059,Can I get a card even if I live outside Sri Lanka?,gemini,நான் இலங்கை வெளியே வாழ்ந்தாலும் எனக்கு கார்ட் கிடைக்குமா?,tamil,1.0,False,0.8766291
14,I am still waiting for my card after 1 week.  Is this ok?,openai,"ஒரு வாரம் ஆகிடுச்சு, இன்னும் என்னோட card வரல. இது சரியா?",tamil,0.9111111111111111,False,0.728758
19,My card still hasn't arrived after 2 weeks. Is it lost?,openai,"ரெண்டு வாரம் ஆகிடுச்சு, இன்னும் என்னோட card வரல. அது தொலைஞ்சுடுச்சா?",tamil,0.9298245614035088,False,0.77808785
45,"I received my new card, but I don't see it in the app anywhere.  What do I do?",openai,"எனக்கு புதுசா card கிடைச்சிருக்கு, ஆனா app-ல அது எங்கயுமே தெரியல. என்ன பண்ணணும்?",tamil,0.8939393939393939,False,0.84182155
52,How do I link one your card if I have one already?,openai,"என்னிடம் ஏற்கனவே ஒரு card இருக்கு, இன்னொரு card-ஐ எப்படி link பண்ணுறது?",tamil,0.7966101694915254,False,0.8110354
53,How do I add a card to the app?,openai,app-க்கு card-ஐ எப்படி add பண்ணுறது?,tamil,0.6551724137931034,False,0.92404604
59,"I found my card, can I add it to the app?",openai,"என்னோட card கிடைச்சிடுச்சு, அதை app-க்கு add பண்ணலாமா?",tamil,0.7777777777777778,False,0.8384086
65,how do I link an already existing card?,openai,ஏற்கனவே இருக்கிற card-ஐ எப்படி link பண்ணுறது?,tamil,0.7894736842105263,False,0.93497425
99,Where do you get your exchange rates from?,openai,உங்க exchange rates எங்கிருந்து கிடைக்குது?,tamil,0.6578947368421053,False,0.90913904
139,I purchased an item and the exchange rate I was given was incorrect.,openai,"நான் ஒரு பொருள் வாங்கினேன், எனக்கு கொடுத்த exchange rate சரியில்ல.",tamil,0.7857142857142857,False,0.8905487
156,How can I check the exchange rate applied to my transaction?,openai,என்னோட transaction-க்கு apply ஆன exchange rate-ஐ எப்படி check பண்ணுறது?,tamil,0.45,False,0.9188672
179,What would be the reason there's an extra fee on my statement?,openai,என்னோட statement-ல extra fee ஒன்று ஏன் இருக்கு?,tamil,0.5641025641025641,False,0.8466288
199,Can you please check why I am having this extra fee on my statement.,openai,என்னோட statement-ல இந்த extra fee ஏன் வந்திருக்கு என்று தயவு செய்து check பண்ண முடியுமா?,tamil,0.7027027027027027,False,0.8682749
208,Why is my withdrawal still pending?,openai,என்னோட withdrawal இன்னும் pending-ல ஏன் இருக்கு?,tamil,0.5853658536585366,False,0.9190116
219,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",openai,"நான் city centre theatre-ல ATM-ல் card use பண்ணும்போது decline ஆயிடுச்சு. ஆனா account-ல transaction pending-னு காட்டுது. எனக்கு பணமும் கிடைக்கல, அப்படின்னா இதுக்கு என்ன அர்த்தம்?",tamil,0.6040268456375839,False,0.8219569
257,"When considering currency holdings and exchanges, what fiat currencies are supported?",openai,currency வைத்திருப்பது மற்றும் exchange பண்ணுவது தொடர்பாக எந்த fiat currencies support பண்ணப்படுது?,tamil,0.5795454545454546,False,0.82458746
259,Can I hold money in other currencies?,openai,வேற currencies-ல பணம் வைத்திருக்கலாமா?,tamil,0.696969696969697,False,0.91568816
273,Can I hold money in multiple currencies?,openai,பல currencies-ல பணம் வைத்திருக்கலாமா?,tamil,0.6875,False,0.8982564
296,I need it delivered on a certain date.,openai,குறிப்பிட்ட ஒரு தேதியில் எனக்கு delivery வேணும்.,tamil,0.8095238095238095,False,0.86631197
298,How long does it take to get my card? Can I choose when to receive it?,openai,card கிடைக்க எவ்வளவு காலம் ஆகும்? எப்போது receive பண்ணணும்னு நான் choose பண்ணலாமா?,tamil,0.7571428571428571,False,0.8394567
299,How long will it take for the card to arrive?,openai,card வர எவ்வளவு நேரம் ஆகும்?,tamil,0.8260869565217391,False,0.8831785
304,When will the card arrive?,openai,card எப்போது வரும்?,tamil,0.75,False,0.8914571
306,When are cards delivered?,openai,cards எப்போது deliver பண்ணப்படும்?,tamil,0.6,False,0.94237137
330,"Where can I find the ""auto-top"" feature?",openai,'auto-top' feature எங்கே இருக்கு?,tamil,0.46153846153846156,False,0.8416856
339,How do I make sure I don't run out of money on my card while traveling?,openai,travel பண்ணும்போது என்னோட card-ல பணம் தீர்ந்து போகாமல் எப்படி பார்த்துக்கலாம்?,tamil,0.8529411764705882,False,0.8852221
379,How can I resolve a problem where my card won't go through at all?,openai,என்னோட card எந்த payment-க்கும் work ஆகாத பிரச்சினையை எப்படி சரி பண்ணுறது?,tamil,0.7619047619047619,False,0.8291489
403,How do I change LKR to USD?,openai,LKR-ஐ USD-ஆக எப்படி மாற்றுறது?,tamil,0.75,False,0.95283955
418,Can I change to another currency?,openai,வேற currency-க்கு மாற்றலாமா?,tamil,0.6666666666666666,False,0.9353346
419,"I need USD not LKR, how do I change it?",openai,"எனக்கு LKR வேண்டாம், USD வேணும். அதை எப்படி மாற்றுறது?",tamil,0.8636363636363636,False,0.9276967
459,I need help with a lost card,openai,தொலைஞ்ச card-க்கு எனக்கு help வேணும்,tamil,0.7419354838709677,False,0.8340344
484,How old do we have to be?,openai,எங்களுக்கு குறைந்தபட்சம் எத்தனை வயசு இருக்கணும்?,tamil,1.0,False,0.7777988
499,If my kids wanted to use your service how old would they have to be?,openai,என்னோட பிள்ளைகள் உங்க service-ஐ use பண்ணணும்னா அவங்களுக்கு எத்தனை வயசு இருக்கணும்?,tamil,0.8591549295774648,False,0.8764126
534,What do I do if the bank machine won't accept my PIN attempts anymore?,openai,ATM இனிமேல் என்னோட PIN attempts-ஐ accept பண்ணலன்னா என்ன பண்ணணும்?,tamil,0.6363636363636364,False,0.81676865
539,I'v exhausted all the of times I can try my PIN,openai,என்னோட PIN try பண்ணக்கூடிய எல்லா chances-ஐயும் முடிச்சிட்டேன்,tamil,0.7592592592592593,False,0.85032415
579,Can you help my fix my contactless?,openai,என்னோட contactless-ஐ சரி பண்ண உதவ முடியுமா?,tamil,0.6944444444444444,False,0.91967946
619,Will topping up by transfer lead to a charge on my account?,openai,transfer மூலம் top-up பண்ணினா என்னோட account-க்கு charge ஏதாவது வருமா?,tamil,0.559322033898305,False,0.88118196
628,Will I be charged for a SEPA transfer?,openai,SEPA transfer-க்கு எனக்கு charge பண்ணப்படுமா?,tamil,0.5384615384615384,False,0.9366328
659,"I topped up by card a while ago and it's still pending, surely it should be done by now?",openai,"கொஞ்ச நேரத்துக்கு முன்னாடி card மூலம் top-up பண்ணினேன், இன்னும் pending-ல இருக்கு. இந்நேரத்துக்குள்ள முடிஞ்சிருக்கணுமே?",tamil,0.8446601941747572,False,0.79807127
661,top up did not complete,openai,top-up complete ஆகல,tamil,0.1875,False,0.7084358
699,Can I cancel a transfer if is already processed?,openai,ஒரு transfer ஏற்கனவே process ஆயிட்டாலும் அதை cancel பண்ணலாமா?,tamil,0.6037735849056604,False,0.8838486
736,Tell me if there are any top-up limits?,openai,top-up limits ஏதாவது இருக்கா?,tamil,0.5416666666666666,False,0.75063145
739,Can I top-up as much as I want?,openai,எனக்கு வேண்டிய அளவுக்கு top-up பண்ணலாமா?,tamil,0.8529411764705882,False,0.9054164
746,Do you have a top-up limit?,openai,top-up limit இருக்கா?,tamil,0.4117647058823529,False,0.8847085
765,The amount of cash I received was incorrect,openai,எனக்கு கிடைச்ச cash amount சரியில்ல,tamil,0.6774193548387096,False,0.86704206
779,"I tried to get Rs 100,000 but I just got Rs 20,000",openai,"Rs 100,000 எடுக்க try பண்ணினேன், ஆனா Rs 20,000 தான் கிடைச்சுது",tamil,0.8205128205128205,False,0.9204235
792,I didn't receive all the cash I asked for,openai,நான் கேட்ட முழு cash amount-ம் கிடைக்கல,tamil,0.696969696969697,False,0.85253555
801,I was charged a fee after using my card and I shouldn't have been.,openai,"card use பண்ணினதுக்கு fee charge பண்ணிட்டாங்க, ஆனா அது charge பண்ணக்கூடாது.",tamil,0.65625,False,0.67783034
819,Why would I be charged a fee for card payment?,openai,card payment-க்கு ஏன் fee charge பண்ணணும்?,tamil,0.42857142857142855,False,0.8617312
859,I sent money.  They haven't received it.,openai,நான் பணம் அனுப்பிட்டேன். ஆனா அவர்களுக்கு இன்னும் கிடைக்கல.,tamil,1.0,False,0.9016756
864,Where is the transaction I made to a friend?,openai,நான் friend-க்கு செய்த transaction எங்கே இருக்கு?,tamil,0.5952380952380952,False,0.9032674
899,How can I use American Express to add money to my account?,openai,American Express-ஐ use பண்ணி என்னோட account-க்கு எப்படி பணம் add பண்ணுறது?,tamil,0.5483870967741935,False,0.9058307
923,Is there an option to have a virtual card?,openai,virtual card எடுக்க option இருக்கா?,tamil,0.43333333333333335,False,0.91694474
935,Is this where I order a virtual card?,openai,இங்க தான் virtual card order பண்ணணுமா?,tamil,0.5,False,0.89404416
939,Where can I order a virtual card?,openai,virtual card-ஐ எங்கே order பண்ணலாம்?,tamil,0.4666666666666667,False,0.92391443
979,"I am traveling to Germany, Will I be able to use my card there?",openai,"நான் Germany-க்கு travel பண்ணுறேன், அங்கே என்னோட card-ஐ use பண்ண முடியுமா?",tamil,0.6721311475409836,False,0.8378197
1019,I went to top up and it is no longer there.  Was it sent back?,openai,top-up பண்ணின பிறகு அது இப்போ காணாம போயிடுச்சு. அது திருப்பி அனுப்பப்பட்டதா?,tamil,0.921875,False,0.69182205
1027,The app reverted my action when I topped up.,openai,top-up பண்ணும்போது app நான் செய்ததை revert பண்ணிடுச்சு.,tamil,0.7021276595744681,False,0.83201027
1031,has my top-up has been cancelled,openai,என்னோட top-up cancel ஆயிடுச்சா?,tamil,0.5769230769230769,False,0.676
1059,"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",openai,"ரெண்டு நாளைக்கு முன்னாடி cheque submit பண்ணினேன், இன்னும் என்னோட account-ல எதுவும் நடக்கல. தயவு செய்து என்ன பிரச்சினை இருக்கலாம் என்று check பண்ண முடியுமா?",tamil,0.8181818181818182,False,0.9047143
1099,Payment i did not do,openai,நான் செய்யாத payment,tamil,0.6111111111111112,False,0.92083305
1106,I'm not familiar with a card payment.,openai,எனக்கு இந்த card payment பற்றி தெரியல.,tamil,0.65625,False,0.80539834
1119,In my statement there is a payment that is I do not recognize,openai,என்னோட statement-ல எனக்கு தெரியாத payment ஒன்று இருக்கு,tamil,0.6666666666666666,False,0.8638525
1139,How can I modify my details?,openai,என்னோட details-ஐ எப்படி மாற்றுறது?,tamil,0.7586206896551724,False,0.9100505
1179,Do I need to verify my identity to use my account?,openai,என்னோட account-ஐ use பண்ண identity verify பண்ணணுமா?,tamil,0.4418604651162791,False,0.8726189
1219,I can not get the app to know it is me.,openai,app-க்கு நான் தான் என்று verify பண்ண முடியல.,tamil,0.75,False,0.75226235
1227,How do I show this stupid system that this is really my identity?,openai,இந்த stupid system-க்கு இது உண்மையிலேயே என்னோட identity தான் என்று எப்படி காட்டுறது?,tamil,0.7222222222222222,False,0.894374
1259,what is the process for setting up a pin,openai,PIN set பண்ணுற process என்ன?,tamil,0.43478260869565216,False,0.82752013
1274,I can not find my card pin.,openai,என்னோட card PIN-ஐ கண்டுபிடிக்க முடியல.,tamil,0.78125,False,0.8462938
1276,Why can't I find my PIN?,openai,என்னோட PIN ஏன் கிடைக்கல?,tamil,0.85,False,0.881867
1299,Am I able to choose my card?,openai,எனக்கு card-ஐ choose பண்ண முடியுமா?,tamil,0.6551724137931034,False,0.8590733
1304,Do I get to choose between Visa and Mastercard?,openai,"Visa, Mastercard இரண்டில் எனக்கு choose பண்ண முடியுமா?",tamil,0.5652173913043478,False,0.8956797
1332,how can i top up?,openai,எப்படி top-up பண்ணுறது?,tamil,0.7368421052631579,False,0.77758694
1339,Will my friend be able to top off my account?,openai,என்னோட friend என்னோட account-க்கு top-up பண்ண முடியுமா?,tamil,0.6086956521739131,False,0.83087385
1371,How many card payments can I use on a disposable card?,openai,disposable card-ஐ use பண்ணி ஒரு நாளைக்கு எத்தனை card payments பண்ணலாம்?,tamil,0.5166666666666667,False,0.8631276
1379,I have to have several disposable cards per day.,openai,ஒரு நாளைக்கு பல disposable cards வேணும்.,tamil,0.5588235294117647,False,0.8495607
1395,Do you know what the restriction of the disposable cards are?,openai,disposable cards-க்கு என்ன restrictions இருக்குன்னு தெரியுமா?,tamil,0.5,False,0.8838683
1396,What are the limits for disposable virtual cards?,openai,disposable virtual cards-க்கு என்ன limits இருக்கு?,tamil,0.3488372093023256,False,0.9404854
1419,"I see random purchases to my account, was it hacked?",openai,"என்னோட account-ல random purchases தெரியுது, account hack ஆயிடுச்சா?",tamil,0.42105263157894735,False,0.8387178
1446,Which ATM's accept my card?,openai,எந்த ATM-களில் என்னோட card accept ஆகும்?,tamil,0.6060606060606061,False,0.9157893
1448,Where are the locations of ATMs that accept this card?,openai,இந்த card accept பண்ணும் ATMs எங்கே இருக்கு?,tamil,0.6216216216216216,False,0.8826544
1474,At which ATMs can I use this card?,openai,இந்த card-ஐ எந்த ATMs-ல் use பண்ணலாம்?,tamil,0.6333333333333333,False,0.90691185
1499,"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",openai,"ரெண்டு வாரத்துக்கு முன்னாடி எனக்கு தெரியாத ஒரு seller என்னோட account-லிருந்து பணம் deduct பண்ணியிருக்காங்க. நான் இதை செய்யலன்னு எனக்கு கிட்டத்தட்ட உறுதியா தெரியும், ஆனா யார் என்று trace பண்ணி confirm பண்ண முடியுமா?",tamil,0.8315217391304348,False,0.83878195
1539,I have forgotten my passcode to access my app,openai,app-ஐ access பண்ணுற passcode-ஐ மறந்துட்டேன்,tamil,0.5405405405405406,False,0.90612966
1579,Why did the ATM machine fail to give me a cash withdrawal?,openai,ATM machine ஏன் cash withdrawal கொடுக்கல?,tamil,0.3142857142857143,False,0.82550323
1610,I made this payment days ago so why hasn't it gone through yet?,openai,"இந்த payment-ஐ சில நாட்களுக்கு முன்னாடியே செய்தேன், இன்னும் ஏன் go through ஆகல?",tamil,0.7575757575757576,False,0.900298
1616,What is a pending payment?,openai,pending payment என்றால் என்ன?,tamil,0.44,False,0.90800774
1619,My card payment is pending.,openai,என்னோட card payment pending-ல இருக்கு.,tamil,0.4375,False,0.90692085
1626,"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",openai,"எனக்கு இரண்டு தடவை charge பண்ணிட்டாங்க, இரண்டாவது charge 'pending'னு காட்டுது. அந்த இரண்டாவது charge refund ஆன பிறகு என்னோட பணம் திரும்ப கிடைக்க எவ்வளவு நேரம் ஆகும்?",tamil,0.7769784172661871,False,0.87814724
1659,"lost phone, can i still access account?",openai,"phone தொலைஞ்சுடுச்சு, இன்னும் account-ஐ access பண்ண முடியுமா?",tamil,0.6538461538461539,False,0.9186437
1685,I need a refund on an item I have not received.  Am I able to simply cancel the payment?  I don't know how to do this.,openai,எனக்கு கிடைக்காத பொருளுக்கு refund வேணும். payment-ஐ cancel பண்ணினாலே போதுமா? அதை எப்படி பண்ணுறதுன்னு தெரியல.,tamil,0.7956989247311828,False,0.8356007
1699,I bought something but now I would like a refund. How do I do that?,openai,"நான் ஒரு பொருள் வாங்கினேன், ஆனா இப்போ refund வேணும். அதை எப்படி பண்ணுறது?",tamil,0.9,False,0.897699
1739,When I try and to buy something using my card it keeps getting declined.,openai,card use பண்ணி ஏதாவது வாங்க try பண்ணும்போது தொடர்ந்து decline ஆகுது.,tamil,0.7068965517241379,False,0.85063523
1779,"i was supposed to get a refund but my balance hasn't changed, why not?",openai,"எனக்கு refund வரணும், ஆனா balance இன்னும் change ஆகல. ஏன்?",tamil,0.5957446808510638,False,0.81545883
1819,Why are you declining my payment? Everything was fine.,openai,என்னோட payment-ஐ ஏன் decline பண்ணுறீங்க? எல்லாமே சரியாகத்தானே இருந்தது.,tamil,0.7704918032786885,False,0.8709146
1859,When will the transfer go through?,openai,transfer எப்போது go through ஆகும்?,tamil,0.41379310344827586,False,0.93724024
1899,How do I get rid of my account ASAP?,openai,என்னோட account-ஐ ASAP எப்படி close பண்ணுறது?,tamil,0.5675675675675675,False,0.86735505
1911,How do I delete my account?,openai,என்னோட account-ஐ எப்படி delete பண்ணுறது?,tamil,0.6176470588235294,False,0.9368917
1934,My ATM got stuck and I'm not sure what to do.,openai,"என்னோட ATM card-ஐ உள்ளே சிக்க வச்சிடுச்சு, என்ன பண்ணணும்னு தெரியல.",tamil,0.8727272727272727,False,0.7146774
1939,ATM still has my card,openai,ATM இன்னும் என்னோட card-ஐ வைத்திருக்கு,tamil,0.7878787878787878,False,0.9141431
1971,I have been charged twice,openai,எனக்கு இரண்டு தடவை charge பண்ணிட்டாங்க,tamil,0.8235294117647058,False,0.88464934
1979,I had a duplicate card and got charged twice. How do I resolve this?,openai,duplicate card இருந்ததால் இரண்டு தடவை charge பண்ணிட்டாங்க. இதை எப்படி சரி பண்ணுறது?,tamil,0.7323943661971831,False,0.8567591
2019,What is the source of my money?,openai,என்னோட பணத்துக்கு source என்ன?,tamil,0.7692307692307693,False,0.86964536
2059,How many days does a transfer from the US take?,openai,US-லிருந்து transfer வர எத்தனை நாட்கள் ஆகும்?,tamil,0.7368421052631579,False,0.91892606
2099,I think my card payment had been return,openai,என்னோட card payment return ஆயிருச்சுன்னு நினைக்கிறேன்,tamil,0.6458333333333334,False,0.90204984
2138,I want to choose a different PIN.,openai,வேற PIN-ஐ choose பண்ணணும்.,tamil,0.5714285714285714,False,0.817351
2139,I would like to change my pin.,openai,என்னோட PIN-ஐ மாற்றணும்.,tamil,0.8421052631578947,False,0.70192194
2144,How do I change my PIN?,openai,என்னோட PIN-ஐ எப்படி மாற்றுறது?,tamil,0.88,False,0.9407778
2170,Why can't I transfer to a beneficiary?,openai,beneficiary-க்கு ஏன் transfer பண்ண முடியல?,tamil,0.4722222222222222,False,0.85769475
2172,What's the deal with no cryptocurrency on your app?,openai,உங்க app-ல cryptocurrency ஏன் இல்ல?,tamil,0.41379310344827586,False,0.80661017
2179,The money would not transfer to a beneficiary.,openai,beneficiary-க்கு பணம் transfer ஆக மாட்டேங்குது.,tamil,0.5365853658536586,False,0.8664695
2204,I had to pay in order to do a transfer,openai,transfer பண்ணுவதற்காக நான் பணம் pay பண்ண வேண்டியிருந்தது,tamil,0.78,False,0.91687816
2219,I'm not sure why I was charged an extra fee for transferring funds.,openai,funds transfer பண்ணியதுக்கு extra fee ஏன் charge பண்ணினாங்கன்னு தெரியல.,tamil,0.5645161290322581,False,0.84499747
2240,Will salary be received through this?,openai,இதன் மூலம் salary receive பண்ண முடியுமா?,tamil,0.6176470588235294,False,0.8333211
2259,How can my friend send me money?,openai,என்னோட friend எனக்கு எப்படி பணம் அனுப்பலாம்?,tamil,0.8421052631578947,False,0.88995814
2299,Why would a transfer fail?,openai,transfer ஏன் fail ஆகும்?,tamil,0.4,False,0.793289
2330,I NEED TO KNOW HOW TO TRANSFER MONEY INTO MY BANK ACCOUNT. PLEASE HELP,openai,என்னோட bank account-க்கு எப்படி பணம் transfer பண்ணுறதுன்னு தெரிஞ்சாகணும். PLEASE HELP,tamil,0.6081081081081081,False,0.8234944
2339,How can I transfer money from an outside bank?,openai,வேறொரு bank-லிருந்து எப்படி பணம் transfer பண்ணுறது?,tamil,0.7272727272727273,False,0.7922687
2347,How do I send my account money through transfer?,openai,என்னோட account-ல இருக்கிற பணத்தை transfer மூலம் எப்படி அனுப்புறது?,tamil,0.7368421052631579,False,0.92715836
2350,I want to transfer from accounts in order to Top up. What are the steps necessary.,openai,accounts-லிருந்து transfer பண்ணி top-up செய்யணும். அதுக்கு என்ன steps?,tamil,0.559322033898305,False,0.7681948
2379,How do I find the verification code for my top-up card?,openai,என்னோட top-up card-க்கான verification code-ஐ எப்படி கண்டுபிடிக்குறது?,tamil,0.576271186440678,False,0.92402786
2419,May I have another card?,openai,இன்னொரு card எடுக்கலாமா?,tamil,0.8095238095238095,False,0.9020783
2459,"I want to top up using cash, where can I do that?",openai,"cash use பண்ணி top-up பண்ணணும், அதை எங்கே பண்ணலாம்?",tamil,0.7073170731707317,False,0.84973335
2463,How can I top up with cash?,openai,cash-ல எப்படி top-up பண்ணுறது?,tamil,0.625,False,0.815007
2489,Is there a charge for physical cards,openai,physical cards-க்கு charge இருக்கா?,tamil,0.36666666666666664,False,0.89450026
2499,Is a non-electronic card available as well,openai,electronic இல்லாத card-ம் கிடைக்குமா?,tamil,0.5625,False,0.79218686
2539,How can I fix a problem where my virtual card is rejected?,openai,என்னோட virtual card reject ஆகுற பிரச்சினையை எப்படி சரி பண்ணுறது?,tamil,0.6909090909090909,False,0.915153
2555,Tell me why my virtual disposable card won't work.,openai,என்னோட virtual disposable card ஏன் work ஆகலன்னு சொல்லுங்க.,tamil,0.5,False,0.8950206
2571,Is there a fee for exchanging cash?,openai,cash exchange பண்ண fee இருக்கா?,tamil,0.4230769230769231,False,0.9217896
2579,Can I make a withdraw if I am out of country from with out any fees at an ATM?,openai,நான் நாட்டுக்கு வெளியே இருக்கும்போது ATM-ல எந்த fee-யும் இல்லாமல் withdrawal பண்ண முடியுமா?,tamil,0.7948717948717948,False,0.84671915
2613,how secure is a disposable virtual card,openai,disposable virtual card எவ்வளவு secure?,tamil,0.20588235294117646,False,0.9276961
2618,May I get a disposable virtual card as well?,openai,எனக்கும் disposable virtual card ஒன்று கிடைக்குமா?,tamil,0.5227272727272727,False,0.8760998
2619,Can i get a single use virtual card,openai,single-use virtual card எடுக்கலாமா?,tamil,0.3333333333333333,False,0.90632546
2659,I topped up but the app did not accept it.,openai,"top-up பண்ணினேன், ஆனா app அதை accept பண்ணல.",tamil,0.5882352941176471,False,0.8951436
2699,My bank transfer is still not showing up in my account.,openai,என்னோட bank transfer இன்னும் account-ல காட்டல.,tamil,0.5128205128205128,False,0.9048147
2710,"I made a bank transfer a couple of hours ago from my local bank account.  It hasn't appeared, can you check to make sure it went through?",openai,"கொஞ்ச மணி நேரத்துக்கு முன்னாடி என்னோட local bank account-லிருந்து bank transfer பண்ணினேன். இன்னும் வந்துசேரல, அது சரியாக go through ஆயிருக்கான்னு check பண்ண முடியுமா?",tamil,0.704225352112676,False,0.85068786
2733,I have a strange cash withdrawal in my statement,openai,என்னோட statement-ல ஒரு strange cash withdrawal இருக்கு,tamil,0.3617021276595745,False,0.8936527
2739,"It looks like someone else withdrew cash from my account, can you help?",openai,"வேற யாரோ என்னோட account-லிருந்து cash எடுத்திருக்காங்க போல இருக்கு, உதவ முடியுமா?",tamil,0.8405797101449275,False,0.88657546
2749,What do I do if I notice a strange withdrawl in my statement?,openai,என்னோட statement-ல strange withdrawal ஒன்று தெரிஞ்சா என்ன பண்ணணும்?,tamil,0.5517241379310345,False,0.8253471
2773,Does it cost extra to exchange currencies?,openai,currencies exchange பண்ண extra charge இருக்கா?,tamil,0.275,False,0.907889
2779,"If I want to exchange currency, will there be extras?",openai,currency exchange பண்ணினா extra charges ஏதாவது இருக்குமா?,tamil,0.44,False,0.78331524
2803,Any hidden fees associated with the international card if money is added?,openai,international card-க்கு பணம் add பண்ணும்போது hidden fees ஏதாவது இருக்கா?,tamil,0.5161290322580645,False,0.8671541
2819,Will I be charged if I use foreign bank card for top up?,openai,foreign bank card-ஐ use பண்ணி top-up பண்ணினா charge பண்ணுவீங்களா?,tamil,0.46296296296296297,False,0.8376495
2858,I tried activating my bill of fare and it didn't workplace,openai,"என்னோட card activate பண்ண try பண்ணினேன், ஆனா work ஆகல",tamil,0.5681818181818182,False,0.732821
2859,"I just got my card and want to use it, how do I activate my card?",openai,"இப்போதான் card கிடைச்சிருக்கு, அதை use பண்ணணும். card-ஐ எப்படி activate பண்ணுறது?",tamil,0.7205882352941176,False,0.80558884
2860,I have a new card and I want to activate it,openai,"என்னிடம் புதுசா card இருக்கு, அதை activate பண்ணணும்",tamil,0.7272727272727273,False,0.9122646
2899,"I've notice I was charged for withdrawing cash, can you explain why?",openai,"cash withdraw பண்ணினதுக்கு charge பண்ணியிருக்காங்க, ஏன் என்று explain பண்ண முடியுமா?",tamil,0.6575342465753424,False,0.7935257
2939,"I will need to get a new card soon, how do I order?",openai,"எனக்கு சீக்கிரம் புதுசா card எடுக்கணும், அதை எப்படி order பண்ணுறது?",tamil,0.8421052631578947,False,0.915671
2979,My top up is not working in Apple Pay.,openai,Apple Pay-ல என்னோட top-up work ஆகல.,tamil,0.37037037037037035,False,0.8684492
3019,What are the steps to verify my identity?,openai,என்னோட identity-ஐ verify பண்ண என்ன steps?,tamil,0.4411764705882353,False,0.951667
3051,Where do I need to live to get support?,openai,support கிடைக்க நான் எந்த நாட்டில் வசிக்கணும்?,tamil,0.825,False,0.79550856
3059,Can I get a card even if I live outside Sri Lanka?,openai,நான் Sri Lanka-க்கு வெளியே வசித்தாலும் card எடுக்க முடியுமா?,tamil,0.7647058823529411,False,0.84471375
14,I am still waiting for my card after 1 week.  Is this ok?,gptoss,"ஒரு வாரமாக காத்திருக்கிறேன், கார்டு இன்னும் வரவில்லை. இது சரியா?",tamil,1.0,False,0.7470958
19,My card still hasn't arrived after 2 weeks. Is it lost?,gptoss,என் கார்டு இன்னும் 2 வாரங்களுக்குப் பிறகமும் வரவில்லை. அது இழந்துவிட்டதா?,tamil,1.0,False,0.9331779
45,"I received my new card, but I don't see it in the app anywhere.  What do I do?",gptoss,"எனக்கு புதிய கார்டு கிடைத்தது, ஆனால் ஆப்பில் எங்கும் தெரியவில்லை. என்ன செய்ய வேண்டும்?",tamil,1.0,False,0.8292321
52,How do I link one your card if I have one already?,gptoss,எப்படி நான் ஏற்கனே ஒரு card ஐ link செய்யலாம்?,tamil,0.7837837837837838,False,0.773728
53,How do I add a card to the app?,gptoss,எப்படி கார்டை ஆப்பில் சேர்ப்பது?,tamil,1.0,False,0.9243796
59,"I found my card, can I add it to the app?",gptoss,"என் card கண்டுபிடித்தேன், அதை app-ல் add செய்யலாமா?",tamil,0.7619047619047619,False,0.8741773
65,how do I link an already existing card?,gptoss,இ already existing card-ஐ எப்படி link செய்வது?,tamil,0.39473684210526316,False,0.9274643
99,Where do you get your exchange rates from?,gptoss,நீங்கள் எங்கிருந்து உங்கள் exchange rates-ஐ பெறுகிறீர்கள்?,tamil,0.7450980392156863,False,0.9148458
139,I purchased an item and the exchange rate I was given was incorrect.,gptoss,"நான் ஒரு பொருளை வாங்கினேன், எனக்கு கொடுக்கப்பட்ட எக்சேஞ்ச் ரேட் தவறாக இருந்தது.",tamil,1.0,False,0.85282344
