id,image_path,primary_language,scripts,condition,ground_truth
0432,screenshots/augmented/synthetic_bank_0432_blur.png,Sinhala,Sinhala,blur,"09:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 776.63
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
09 May 2024 • 14:44
Reference
NMB-2405-864131
Error code
AGH-227
Issue
Refund pending
Get help
Back to activity"
0432,screenshots/augmented/synthetic_bank_0432_rot.png,Sinhala,Sinhala,rotation,"09:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 776.63
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
09 May 2024 • 14:44
Reference
NMB-2405-864131
Error code
AGH-227
Issue
Refund pending
Get help
Back to activity"
0432,screenshots/augmented/synthetic_bank_0432_lowres.png,Sinhala,Sinhala,low-resolution,"09:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 776.63
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
09 May 2024 • 14:44
Reference
NMB-2405-864131
Error code
AGH-227
Issue
Refund pending
Get help
Back to activity"
0433,screenshots/synthetic_bank_0433.png,Tamil,Tamil,clean,"20:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 481.03
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
22 Jul 2024 • 20:57
Reference
NMB-2407-480513
Error code
NMN-134
Issue
Account blocked
Get help
Back to activity"
0433,screenshots/augmented/synthetic_bank_0433_blur.png,Tamil,Tamil,blur,"20:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 481.03
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
22 Jul 2024 • 20:57
Reference
NMB-2407-480513
Error code
NMN-134
Issue
Account blocked
Get help
Back to activity"
0433,screenshots/augmented/synthetic_bank_0433_rot.png,Tamil,Tamil,rotation,"20:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 481.03
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
22 Jul 2024 • 20:57
Reference
NMB-2407-480513
Error code
NMN-134
Issue
Account blocked
Get help
Back to activity"
0433,screenshots/augmented/synthetic_bank_0433_lowres.png,Tamil,Tamil,low-resolution,"20:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 481.03
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
22 Jul 2024 • 20:57
Reference
NMB-2407-480513
Error code
NMN-134
Issue
Account blocked
Get help
Back to activity"
0434,screenshots/synthetic_bank_0434.png,Sinhala,Sinhala,clean,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 1,501.53
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
29 Sep 2024 • 19:43
Reference
NMB-2409-921086
Error code
FWF-302
Issue
Card payment declined
Get help
Back to activity"
0434,screenshots/augmented/synthetic_bank_0434_blur.png,Sinhala,Sinhala,blur,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 1,501.53
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
29 Sep 2024 • 19:43
Reference
NMB-2409-921086
Error code
FWF-302
Issue
Card payment declined
Get help
Back to activity"
0434,screenshots/augmented/synthetic_bank_0434_rot.png,Sinhala,Sinhala,rotation,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 1,501.53
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
29 Sep 2024 • 19:43
Reference
NMB-2409-921086
Error code
FWF-302
Issue
Card payment declined
Get help
Back to activity"
0434,screenshots/augmented/synthetic_bank_0434_lowres.png,Sinhala,Sinhala,low-resolution,"17:00
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
EUR 1,501.53
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
29 Sep 2024 • 19:43
Reference
NMB-2409-921086
Error code
FWF-302
Issue
Card payment declined
Get help
Back to activity"
0435,screenshots/synthetic_bank_0435.png,Mixed-language,Latin,clean,"10:30
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 1,261.46
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
16 Jul 2024 • 11:03
Reference
NMB-2407-362513
Error code
CNW-689
Issue
Unauthorized transaction
Secure account
Back to activity"
0435,screenshots/augmented/synthetic_bank_0435_blur.png,Mixed-language,Latin,blur,"10:30
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 1,261.46
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
16 Jul 2024 • 11:03
Reference
NMB-2407-362513
Error code
CNW-689
Issue
Unauthorized transaction
Secure account
Back to activity"
0435,screenshots/augmented/synthetic_bank_0435_rot.png,Mixed-language,Latin,rotation,"10:30
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 1,261.46
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
16 Jul 2024 • 11:03
Reference
NMB-2407-362513
Error code
CNW-689
Issue
Unauthorized transaction
Secure account
Back to activity"
0435,screenshots/augmented/synthetic_bank_0435_lowres.png,Mixed-language,Latin,low-resolution,"10:30
4G
Nova Mobile Banking
Secure transaction centre
URGENT
GBP 1,261.46
Mama nodanna transaction ekak thiyenawa. Enakku theriyatha transaction irukku.
Date & time
16 Jul 2024 • 11:03
Reference
NMB-2407-362513
Error code
CNW-689
Issue
Unauthorized transaction
Secure account
Back to activity"
0436,screenshots/synthetic_bank_0436.png,Tanglish,Latin,clean,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 1,340.20
Balance innum update aagala.
Date & time
24 Oct 2024 • 02:50
Reference
NMB-2410-726984
Error code
GRZ-154
Issue
Balance not updated
Get help
Back to activity"
0436,screenshots/augmented/synthetic_bank_0436_blur.png,Tanglish,Latin,blur,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 1,340.20
Balance innum update aagala.
Date & time
24 Oct 2024 • 02:50
Reference
NMB-2410-726984
Error code
GRZ-154
Issue
Balance not updated
Get help
Back to activity"
0436,screenshots/augmented/synthetic_bank_0436_rot.png,Tanglish,Latin,rotation,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 1,340.20
Balance innum update aagala.
Date & time
24 Oct 2024 • 02:50
Reference
NMB-2410-726984
Error code
GRZ-154
Issue
Balance not updated
Get help
Back to activity"
0436,screenshots/augmented/synthetic_bank_0436_lowres.png,Tanglish,Latin,low-resolution,"10:45
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 1,340.20
Balance innum update aagala.
Date & time
24 Oct 2024 • 02:50
Reference
NMB-2410-726984
Error code
GRZ-154
Issue
Balance not updated
Get help
Back to activity"
0437,screenshots/synthetic_bank_0437.png,Sinhala,Sinhala,clean,"15:15
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,953.33
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
23 Sep 2025 • 04:05
Reference
NMB-2509-398492
Error code
MDU-487
Issue
Balance not updated
Get help
Back to activity"
0437,screenshots/augmented/synthetic_bank_0437_blur.png,Sinhala,Sinhala,blur,"15:15
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,953.33
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
23 Sep 2025 • 04:05
Reference
NMB-2509-398492
Error code
MDU-487
Issue
Balance not updated
Get help
Back to activity"
0437,screenshots/augmented/synthetic_bank_0437_rot.png,Sinhala,Sinhala,rotation,"15:15
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,953.33
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
23 Sep 2025 • 04:05
Reference
NMB-2509-398492
Error code
MDU-487
Issue
Balance not updated
Get help
Back to activity"
0437,screenshots/augmented/synthetic_bank_0437_lowres.png,Sinhala,Sinhala,low-resolution,"15:15
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 1,953.33
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
23 Sep 2025 • 04:05
Reference
NMB-2509-398492
Error code
MDU-487
Issue
Balance not updated
Get help
Back to activity"
0438,screenshots/synthetic_bank_0438.png,Sinhala,Sinhala,clean,"09:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 634.79
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
11 Apr 2024 • 22:42
Reference
NMB-2404-214161
Error code
MZF-133
Issue
Balance not updated
Get help
Back to activity"
0438,screenshots/augmented/synthetic_bank_0438_blur.png,Sinhala,Sinhala,blur,"09:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 634.79
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
11 Apr 2024 • 22:42
Reference
NMB-2404-214161
Error code
MZF-133
Issue
Balance not updated
Get help
Back to activity"
0438,screenshots/augmented/synthetic_bank_0438_rot.png,Sinhala,Sinhala,rotation,"09:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 634.79
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
11 Apr 2024 • 22:42
Reference
NMB-2404-214161
Error code
MZF-133
Issue
Balance not updated
Get help
Back to activity"
0438,screenshots/augmented/synthetic_bank_0438_lowres.png,Sinhala,Sinhala,low-resolution,"09:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
SGD 634.79
ඔබගේ ශේෂය තවම යාවත්කාලීන වී නැත.
Date & time
11 Apr 2024 • 22:42
Reference
NMB-2404-214161
Error code
MZF-133
Issue
Balance not updated
Get help
Back to activity"
0439,screenshots/synthetic_bank_0439.png,Tanglish,Latin,clean,"20:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,374.29
Balance innum update aagala.
Date & time
03 Jun 2025 • 01:43
Reference
NMB-2506-724128
Error code
SRY-468
Issue
Balance not updated
Get help
Back to activity"
0439,screenshots/augmented/synthetic_bank_0439_blur.png,Tanglish,Latin,blur,"20:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,374.29
Balance innum update aagala.
Date & time
03 Jun 2025 • 01:43
Reference
NMB-2506-724128
Error code
SRY-468
Issue
Balance not updated
Get help
Back to activity"
0439,screenshots/augmented/synthetic_bank_0439_rot.png,Tanglish,Latin,rotation,"20:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,374.29
Balance innum update aagala.
Date & time
03 Jun 2025 • 01:43
Reference
NMB-2506-724128
Error code
SRY-468
Issue
Balance not updated
Get help
Back to activity"
0439,screenshots/augmented/synthetic_bank_0439_lowres.png,Tanglish,Latin,low-resolution,"20:10
4G
Nova Mobile Banking
Secure transaction centre
PENDING
LKR 1,374.29
Balance innum update aagala.
Date & time
03 Jun 2025 • 01:43
Reference
NMB-2506-724128
Error code
SRY-468
Issue
Balance not updated
Get help
Back to activity"
0440,screenshots/synthetic_bank_0440.png,Tanglish,Latin,clean,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,133.52
Account-la debit aachu, cash kidaikala.
Date & time
10 May 2025 • 02:58
Reference
NMB-2505-259343
Error code
NLJ-467
Issue
Cash not received
Get help
Back to activity"
0440,screenshots/augmented/synthetic_bank_0440_blur.png,Tanglish,Latin,blur,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,133.52
Account-la debit aachu, cash kidaikala.
Date & time
10 May 2025 • 02:58
Reference
NMB-2505-259343
Error code
NLJ-467
Issue
Cash not received
Get help
Back to activity"
0440,screenshots/augmented/synthetic_bank_0440_rot.png,Tanglish,Latin,rotation,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,133.52
Account-la debit aachu, cash kidaikala.
Date & time
10 May 2025 • 02:58
Reference
NMB-2505-259343
Error code
NLJ-467
Issue
Cash not received
Get help
Back to activity"
0440,screenshots/augmented/synthetic_bank_0440_lowres.png,Tanglish,Latin,low-resolution,"10:45
4G
Nova Mobile Banking
Secure transaction centre
FAILED
GBP 1,133.52
Account-la debit aachu, cash kidaikala.
Date & time
10 May 2025 • 02:58
Reference
NMB-2505-259343
Error code
NLJ-467
Issue
Cash not received
Get help
Back to activity"
0441,screenshots/synthetic_bank_0441.png,Tamil,Tamil,clean,"14:30
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 1,826.55
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
26 Nov 2024 • 13:42
Reference
NMB-2411-716113
Error code
YIA-750
Issue
Account blocked
Get help
Back to activity"
0441,screenshots/augmented/synthetic_bank_0441_blur.png,Tamil,Tamil,blur,"14:30
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 1,826.55
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
26 Nov 2024 • 13:42
Reference
NMB-2411-716113
Error code
YIA-750
Issue
Account blocked
Get help
Back to activity"
0441,screenshots/augmented/synthetic_bank_0441_rot.png,Tamil,Tamil,rotation,"14:30
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 1,826.55
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
26 Nov 2024 • 13:42
Reference
NMB-2411-716113
Error code
YIA-750
Issue
Account blocked
Get help
Back to activity"
0441,screenshots/augmented/synthetic_bank_0441_lowres.png,Tamil,Tamil,low-resolution,"14:30
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
LKR 1,826.55
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
26 Nov 2024 • 13:42
Reference
NMB-2411-716113
Error code
YIA-750
Issue
Account blocked
Get help
Back to activity"
0442,screenshots/synthetic_bank_0442.png,English,Latin,clean,"11:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 619.86
Your transfer is still being processed.
Date & time
14 Jun 2025 • 09:47
Reference
NMB-2506-436637
Error code
OMF-247
Issue
Transfer pending
Get help
Back to activity"
0442,screenshots/augmented/synthetic_bank_0442_blur.png,English,Latin,blur,"11:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 619.86
Your transfer is still being processed.
Date & time
14 Jun 2025 • 09:47
Reference
NMB-2506-436637
Error code
OMF-247
Issue
Transfer pending
Get help
Back to activity"
0442,screenshots/augmented/synthetic_bank_0442_rot.png,English,Latin,rotation,"11:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 619.86
Your transfer is still being processed.
Date & time
14 Jun 2025 • 09:47
Reference
NMB-2506-436637
Error code
OMF-247
Issue
Transfer pending
Get help
Back to activity"
0442,screenshots/augmented/synthetic_bank_0442_lowres.png,English,Latin,low-resolution,"11:30
4G
Nova Mobile Banking
Secure transaction centre
PENDING
GBP 619.86
Your transfer is still being processed.
Date & time
14 Jun 2025 • 09:47
Reference
NMB-2506-436637
Error code
OMF-247
Issue
Transfer pending
Get help
Back to activity"
0443,screenshots/synthetic_bank_0443.png,English,Latin,clean,"15:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 327.92
Freeze your stolen card immediately.
Date & time
05 Sep 2025 • 20:46
Reference
NMB-2509-402104
Error code
CUH-807
Issue
Card stolen
Freeze card
Back to activity"
0443,screenshots/augmented/synthetic_bank_0443_blur.png,English,Latin,blur,"15:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 327.92
Freeze your stolen card immediately.
Date & time
05 Sep 2025 • 20:46
Reference
NMB-2509-402104
Error code
CUH-807
Issue
Card stolen
Freeze card
Back to activity"
0443,screenshots/augmented/synthetic_bank_0443_rot.png,English,Latin,rotation,"15:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 327.92
Freeze your stolen card immediately.
Date & time
05 Sep 2025 • 20:46
Reference
NMB-2509-402104
Error code
CUH-807
Issue
Card stolen
Freeze card
Back to activity"
0443,screenshots/augmented/synthetic_bank_0443_lowres.png,English,Latin,low-resolution,"15:15
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 327.92
Freeze your stolen card immediately.
Date & time
05 Sep 2025 • 20:46
Reference
NMB-2509-402104
Error code
CUH-807
Issue
Card stolen
Freeze card
Back to activity"
0444,screenshots/synthetic_bank_0444.png,Tamil,Tamil,clean,"21:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,479.31
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
15 Feb 2024 • 19:17
Reference
NMB-2402-384453
Error code
GLU-906
Issue
Duplicate transaction
Get help
Back to activity"
0444,screenshots/augmented/synthetic_bank_0444_blur.png,Tamil,Tamil,blur,"21:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,479.31
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
15 Feb 2024 • 19:17
Reference
NMB-2402-384453
Error code
GLU-906
Issue
Duplicate transaction
Get help
Back to activity"
0444,screenshots/augmented/synthetic_bank_0444_rot.png,Tamil,Tamil,rotation,"21:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,479.31
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
15 Feb 2024 • 19:17
Reference
NMB-2402-384453
Error code
GLU-906
Issue
Duplicate transaction
Get help
Back to activity"
0444,screenshots/augmented/synthetic_bank_0444_lowres.png,Tamil,Tamil,low-resolution,"21:00
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
SGD 2,479.31
இந்தப் பரிவர்த்தனை இருமுறை காணப்படுகிறது.
Date & time
15 Feb 2024 • 19:17
Reference
NMB-2402-384453
Error code
GLU-906
Issue
Duplicate transaction
Get help
Back to activity"
0445,screenshots/synthetic_bank_0445.png,Singlish,Latin,clean,"11:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,376.83
Card eka horakam kala; danma freeze karanna.
Date & time
30 Oct 2025 • 04:02
Reference
NMB-2510-277332
Error code
ZAU-810
Issue
Card stolen
Freeze card
Back to activity"
0445,screenshots/augmented/synthetic_bank_0445_blur.png,Singlish,Latin,blur,"11:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,376.83
Card eka horakam kala; danma freeze karanna.
Date & time
30 Oct 2025 • 04:02
Reference
NMB-2510-277332
Error code
ZAU-810
Issue
Card stolen
Freeze card
Back to activity"
0445,screenshots/augmented/synthetic_bank_0445_rot.png,Singlish,Latin,rotation,"11:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,376.83
Card eka horakam kala; danma freeze karanna.
Date & time
30 Oct 2025 • 04:02
Reference
NMB-2510-277332
Error code
ZAU-810
Issue
Card stolen
Freeze card
Back to activity"
0445,screenshots/augmented/synthetic_bank_0445_lowres.png,Singlish,Latin,low-resolution,"11:45
4G
Nova Mobile Banking
Secure transaction centre
URGENT
USD 2,376.83
Card eka horakam kala; danma freeze karanna.
Date & time
30 Oct 2025 • 04:02
Reference
NMB-2510-277332
Error code
ZAU-810
Issue
Card stolen
Freeze card
Back to activity"
0446,screenshots/synthetic_bank_0446.png,Sinhala,Sinhala,clean,"15:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 256.93
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
14 Jan 2024 • 21:33
Reference
NMB-2401-421074
Error code
VWZ-438
Issue
Refund pending
Get help
Back to activity"
0446,screenshots/augmented/synthetic_bank_0446_blur.png,Sinhala,Sinhala,blur,"15:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 256.93
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
14 Jan 2024 • 21:33
Reference
NMB-2401-421074
Error code
VWZ-438
Issue
Refund pending
Get help
Back to activity"
0446,screenshots/augmented/synthetic_bank_0446_rot.png,Sinhala,Sinhala,rotation,"15:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 256.93
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
14 Jan 2024 • 21:33
Reference
NMB-2401-421074
Error code
VWZ-438
Issue
Refund pending
Get help
Back to activity"
0446,screenshots/augmented/synthetic_bank_0446_lowres.png,Sinhala,Sinhala,low-resolution,"15:05
4G
Nova Mobile Banking
Secure transaction centre
PENDING
EUR 256.93
ඔබගේ මුදල් ආපසු ගෙවීම තවම පවතී.
Date & time
14 Jan 2024 • 21:33
Reference
NMB-2401-421074
Error code
VWZ-438
Issue
Refund pending
Get help
Back to activity"
0447,screenshots/synthetic_bank_0447.png,Sinhala,Sinhala,clean,"21:10
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 1,118.16
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
01 Oct 2025 • 21:40
Reference
NMB-2510-821867
Error code
BJT-818
Issue
Card payment declined
Get help
Back to activity"
0447,screenshots/augmented/synthetic_bank_0447_blur.png,Sinhala,Sinhala,blur,"21:10
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 1,118.16
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
01 Oct 2025 • 21:40
Reference
NMB-2510-821867
Error code
BJT-818
Issue
Card payment declined
Get help
Back to activity"
0447,screenshots/augmented/synthetic_bank_0447_rot.png,Sinhala,Sinhala,rotation,"21:10
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 1,118.16
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
01 Oct 2025 • 21:40
Reference
NMB-2510-821867
Error code
BJT-818
Issue
Card payment declined
Get help
Back to activity"
0447,screenshots/augmented/synthetic_bank_0447_lowres.png,Sinhala,Sinhala,low-resolution,"21:10
4G
Nova Mobile Banking
Secure transaction centre
DECLINED
GBP 1,118.16
ඔබගේ කාඩ් ගෙවීම ප්‍රතික්ෂේප විය.
Date & time
01 Oct 2025 • 21:40
Reference
NMB-2510-821867
Error code
BJT-818
Issue
Card payment declined
Get help
Back to activity"
0448,screenshots/synthetic_bank_0448.png,Tamil,Tamil,clean,"20:10
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
EUR 326.31
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
04 May 2025 • 03:34
Reference
NMB-2505-518468
Error code
BDK-584
Issue
Account blocked
Get help
Back to activity"
0448,screenshots/augmented/synthetic_bank_0448_blur.png,Tamil,Tamil,blur,"20:10
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
EUR 326.31
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
04 May 2025 • 03:34
Reference
NMB-2505-518468
Error code
BDK-584
Issue
Account blocked
Get help
Back to activity"
0448,screenshots/augmented/synthetic_bank_0448_rot.png,Tamil,Tamil,rotation,"20:10
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
EUR 326.31
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
04 May 2025 • 03:34
Reference
NMB-2505-518468
Error code
BDK-584
Issue
Account blocked
Get help
Back to activity"
0448,screenshots/augmented/synthetic_bank_0448_lowres.png,Tamil,Tamil,low-resolution,"20:10
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
EUR 326.31
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
04 May 2025 • 03:34
Reference
NMB-2505-518468
Error code
BDK-584
Issue
Account blocked
Get help
Back to activity"
0449,screenshots/synthetic_bank_0449.png,Mixed-language,Latin,clean,"20:30
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 498.60
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
24 May 2024 • 11:28
Reference
NMB-2405-311251
Error code
XHC-344
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0449,screenshots/augmented/synthetic_bank_0449_blur.png,Mixed-language,Latin,blur,"20:30
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 498.60
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
24 May 2024 • 11:28
Reference
NMB-2405-311251
Error code
XHC-344
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0449,screenshots/augmented/synthetic_bank_0449_rot.png,Mixed-language,Latin,rotation,"20:30
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 498.60
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
24 May 2024 • 11:28
Reference
NMB-2405-311251
Error code
XHC-344
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0449,screenshots/augmented/synthetic_bank_0449_lowres.png,Mixed-language,Latin,low-resolution,"20:30
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
LKR 498.60
ATM charge eka waradi wage. ATM charge thappa irukku.
Date & time
24 May 2024 • 11:28
Reference
NMB-2405-311251
Error code
XHC-344
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0450,screenshots/synthetic_bank_0450.png,Tamil,Tamil,clean,"12:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
SGD 312.42
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
21 Jan 2026 • 21:33
Reference
NMB-2601-166817
Error code
BJX-616
Issue
Account blocked
Get help
Back to activity"
0450,screenshots/augmented/synthetic_bank_0450_blur.png,Tamil,Tamil,blur,"12:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
SGD 312.42
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
21 Jan 2026 • 21:33
Reference
NMB-2601-166817
Error code
BJX-616
Issue
Account blocked
Get help
Back to activity"
0450,screenshots/augmented/synthetic_bank_0450_rot.png,Tamil,Tamil,rotation,"12:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
SGD 312.42
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
21 Jan 2026 • 21:33
Reference
NMB-2601-166817
Error code
BJX-616
Issue
Account blocked
Get help
Back to activity"
0450,screenshots/augmented/synthetic_bank_0450_lowres.png,Tamil,Tamil,low-resolution,"12:00
4G
Nova Mobile Banking
Secure transaction centre
BLOCKED
SGD 312.42
பாதுகாப்பிற்காக உங்கள் கணக்கு முடக்கப்பட்டுள்ளது.
Date & time
21 Jan 2026 • 21:33
Reference
NMB-2601-166817
Error code
BJX-616
Issue
Account blocked
Get help
Back to activity"
0451,screenshots/synthetic_bank_0451.png,Tamil,Tamil,clean,"17:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 1,998.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
29 May 2026 • 09:01
Reference
NMB-2605-578134
Error code
QBS-241
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
0451,screenshots/augmented/synthetic_bank_0451_blur.png,Tamil,Tamil,blur,"17:10
4G
Nova Mobile Banking
Secure transaction centre
REVIEW
EUR 1,998.95
பணம் எடுத்த கட்டணம் தவறாக இருக்கலாம்.
Date & time
29 May 2026 • 09:01
Reference
NMB-2605-578134
Error code
QBS-241
Issue
Cash withdrawal charged incorrectly
Get help
Back to activity"
