annotation_id,annotator,category,created_at,id_gold,lead_time,priority_gold,row_id,sentiment_gold,text,updated_at,id_v5,sentiment_v5,priority_v5,sentiment_pred
481,1,wrong_exchange_rate_for_cash_withdrawal,2026-07-23T03:23:54.273022Z,411,4.669,Low,8258,Neutral,Is there a fee associated with using foreign exchange ATMs?,2026-07-23T03:23:54.273036Z,8258,Neutral,Low,Neutral
482,1,transfer_into_account,2026-07-23T03:23:58.833333Z,412,4.408,Low,7587,Neutral,"I want to transfer money into my account, what do I do?",2026-07-23T03:23:58.833353Z,7587,Neutral,Low,Neutral
483,1,card_payment_not_recognised,2026-07-23T03:24:03.050031Z,413,4.059,High,3522,Neutral,I'm noticing a payment/purchase at a company that I don't recognise.,2026-07-23T03:24:03.050048Z,3522,Neutral,High,Neutral
484,1,direct_debit_payment_not_recognised,2026-07-23T03:24:11.073239Z,414,7.85,High,4718,Neutral,"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",2026-07-23T03:24:11.073249Z,4718,Negative,High,Neutral
485,1,failed_transfer,2026-07-23T03:24:17.964223Z,415,6.743,Medium,7477,Neutral,"My transfer failed, why did that happen?",2026-07-23T03:24:17.964241Z,7477,Neutral,Medium,Neutral
486,1,declined_transfer,2026-07-23T03:24:22.038861Z,416,3.914,Low,5636,Neutral,Is there a reason my transfer would have been declined?,2026-07-23T03:24:22.038875Z,5636,Neutral,Medium,Neutral
487,1,why_verify_identity,2026-07-23T03:24:25.540496Z,417,3.342,Low,3795,Neutral,what I need to verify my account,2026-07-23T03:24:25.540509Z,3795,Neutral,Low,Neutral
488,1,supported_cards_and_currencies,2026-07-23T03:24:29.915163Z,418,4.223,Low,2908,Neutral,What currencies and methods can i use to top up my account?,2026-07-23T03:24:29.915181Z,2908,Neutral,Low,Neutral
489,1,card_linking,2026-07-23T03:24:33.190150Z,419,3.105,Low,280,Neutral,"I found my card, how can I use it again?",2026-07-23T03:24:33.190168Z,280,Neutral,Low,Neutral
490,1,lost_or_stolen_card,2026-07-23T03:24:36.824924Z,420,3.492,High,1512,Neutral,I lost track of my card,2026-07-23T03:24:36.824939Z,1512,Neutral,High,Neutral
491,1,pending_cash_withdrawal,2026-07-23T03:24:42.825690Z,421,5.851,Medium,757,Neutral,Why is the app showing a still pending message on a withdraw that has already been done?,2026-07-23T03:24:42.825705Z,757,Neutral,Low,Neutral
492,1,disposable_card_limits,2026-07-23T03:24:47.018200Z,422,4.044,Low,4428,Neutral,"i am not a premium customer but i want a virtual card, how do i get it",2026-07-23T03:24:47.018211Z,4428,Neutral,Low,Neutral
493,1,exchange_rate,2026-07-23T03:24:51.664004Z,423,4.488,Low,323,Neutral,How do you decide what the exchange rates are?,2026-07-23T03:24:51.664021Z,323,Neutral,Low,Neutral
494,1,automatic_top_up,2026-07-23T03:24:54.333743Z,424,2.498,Low,1215,Neutral,Can I get an auto Top-up?,2026-07-23T03:24:54.333756Z,1215,Neutral,Low,Neutral
495,1,top_up_failed,2026-07-23T03:25:00.070844Z,425,5.586,Medium,8535,Neutral,My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,2026-07-23T03:25:00.070853Z,8535,Neutral,Medium,Negative
496,1,passcode_forgotten,2026-07-23T03:25:03.403868Z,426,3.176,Low,4824,Neutral,I am unaware of what my password is.,2026-07-23T03:25:03.403883Z,4824,Neutral,Medium,Neutral
497,1,exchange_via_app,2026-07-23T03:25:07.291683Z,427,3.735,Low,1409,Neutral,"I am trying to exchange USD for LKR, how do I do that?",2026-07-23T03:25:07.291697Z,1409,Neutral,Low,Neutral
498,1,card_payment_not_recognised,2026-07-23T03:25:13.371114Z,428,5.929,High,3590,Neutral,"One of my card payments, I don't recognise the name of the merchant.",2026-07-23T03:25:13.371128Z,3590,Neutral,High,Neutral
499,1,apple_pay_or_google_pay,2026-07-23T03:25:18.012652Z,429,4.477,Low,9733,Neutral,How can I top up with my apple watch?,2026-07-23T03:25:18.012670Z,9733,Neutral,Low,Neutral
500,1,activate_my_card,2026-07-23T03:25:21.986150Z,430,3.833,Low,9186,Neutral,My card needs to be activated.,2026-07-23T03:25:21.986161Z,9186,Neutral,Low,Neutral
501,1,card_about_to_expire,2026-07-23T03:25:25.019421Z,431,2.875,Low,9533,Neutral,What happens if my card expires?,2026-07-23T03:25:25.019439Z,9533,Neutral,Low,Neutral
502,1,card_linking,2026-07-23T03:25:27.849476Z,432,2.674,Low,270,Neutral,Can you tell me how to get my card on the app?,2026-07-23T03:25:27.849494Z,270,Neutral,Low,Neutral
503,1,topping_up_by_card,2026-07-23T03:25:38.596756Z,433,10.585,Medium,4274,Neutral,"My wallet isn't showing my top-up, did I do something wrong?",2026-07-23T03:25:38.596768Z,4274,Neutral,Medium,Neutral
504,1,card_payment_fee_charged,2026-07-23T03:25:43.898605Z,434,5.16,Medium,2567,Negative,Why was I charged for payments? You didn't warn me about additional fees.,2026-07-23T03:25:43.898623Z,2567,Neutral,Medium,Negative
505,1,wrong_amount_of_cash_received,2026-07-23T03:25:51.016155Z,435,6.957,High,2464,Negative,"Hey I am standing in front of an ATM here, it only gave me Rs 10,000 even though I wanted to withdraw Rs 30,000! Seems like the app has Rs 30,000, what do I do??",2026-07-23T03:25:51.016167Z,2464,Negative,Medium,Negative
506,1,receiving_money,2026-07-23T03:25:54.601602Z,436,3.444,Low,7360,Neutral,Can I transfer my payroll to the bank?,2026-07-23T03:25:54.601613Z,7360,Neutral,Low,Neutral
507,1,card_payment_not_recognised,2026-07-23T03:25:58.393236Z,437,3.612,High,3494,Neutral,I have an unusual payment in my statement,2026-07-23T03:25:58.393247Z,3494,Neutral,High,Neutral
508,1,top_up_by_card_charge,2026-07-23T03:26:01.595662Z,438,3.049,Low,9076,Neutral,What are the charges for topping up US card?,2026-07-23T03:26:01.595674Z,9076,Neutral,Low,Neutral
509,1,transaction_charged_twice,2026-07-23T03:26:05.091266Z,439,3.327,Medium,6476,Neutral,A duplicated payment was made for something.,2026-07-23T03:26:05.091280Z,6476,Neutral,Medium,Neutral
510,1,balance_not_updated_after_bank_transfer,2026-07-23T03:26:12.279838Z,440,7.038,Medium,8624,Neutral,"Hi, I am unable to see transaction in my account which i made couples of hours ago from my local bank account. Please help me in this.",2026-07-23T03:26:12.279855Z,8624,Neutral,Medium,Neutral
511,1,contactless_not_working,2026-07-23T03:26:17.591998Z,441,5.148,Medium,1813,Neutral,Are my contactless settings correct? I tried to use it today but it wasn't working.,2026-07-23T03:26:17.592013Z,1813,Neutral,Medium,Neutral
512,1,pending_card_payment,2026-07-23T03:26:20.821621Z,442,3.074,Low,5195,Neutral,Why is the payment I made still pending?,2026-07-23T03:26:20.821634Z,5195,Neutral,Low,Neutral
513,1,pending_cash_withdrawal,2026-07-23T03:26:31.442742Z,443,10.439,Medium,870,Neutral,"I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.",2026-07-23T03:26:31.442760Z,870,Neutral,Medium,Neutral
514,1,wrong_exchange_rate_for_cash_withdrawal,2026-07-23T03:26:37.706754Z,444,6.091,Medium,8292,Neutral,My rate is not right when I used my card in a different country's money.,2026-07-23T03:26:37.706769Z,8292,Neutral,Medium,Neutral
515,1,fiat_currency_support,2026-07-23T03:26:41.357535Z,445,3.495,Low,998,Neutral,Can I exchange my money for EUR?,2026-07-23T03:26:41.357549Z,998,Neutral,Low,Neutral
516,1,cash_withdrawal_charge,2026-07-23T03:26:44.637743Z,446,3.119,Low,9413,Neutral,Can you tell me why I was charged to withdraw cash?,2026-07-23T03:26:44.637755Z,9413,Neutral,Medium,Negative
517,1,balance_not_updated_after_bank_transfer,2026-07-23T03:26:48.329665Z,447,6.4990000000000006,Medium,8704,Neutral,"Although I transferred some money, it has not as of yet, arrived.",2026-07-23T03:26:54.136783Z,8704,Neutral,Medium,Neutral
518,1,pending_transfer,2026-07-23T03:27:06.389978Z,448,10.755,Low,5991,Neutral,"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",2026-07-23T03:27:06.389993Z,5991,Neutral,Low,Neutral
519,1,card_arrival,2026-07-23T03:27:10.357459Z,449,3.808,Low,83,Neutral,Can I track the card that was just sent to me?,2026-07-23T03:27:10.357472Z,83,Neutral,Low,Neutral
520,1,top_up_by_bank_transfer_charge,2026-07-23T03:27:12.971770Z,450,2.462,Low,1898,Neutral,Is there a fee for topping off by transfer?,2026-07-23T03:27:12.971784Z,1898,Neutral,Low,Neutral
521,1,top_up_reverted,2026-07-23T03:27:20.163747Z,451,7.03,Medium,3296,Neutral,"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",2026-07-23T03:27:20.163763Z,3296,Neutral,Medium,Neutral
522,1,top_up_reverted,2026-07-23T03:27:23.039407Z,452,2.707,Medium,3249,Neutral,I topped up but the app declined it,2026-07-23T03:27:23.039423Z,3249,Neutral,Medium,Neutral
523,1,exchange_via_app,2026-07-23T03:27:26.037716Z,453,2.84,Low,1411,Neutral,Is there a way to make my money usable in another country?,2026-07-23T03:27:26.037732Z,1411,Neutral,Low,Neutral
524,1,fiat_currency_support,2026-07-23T03:27:29.339003Z,454,3.117,Low,911,Neutral,Can you tell me how many currencies I can hold?,2026-07-23T03:27:29.339017Z,911,Neutral,Low,Neutral
525,1,card_not_working,2026-07-23T03:27:40.630035Z,455,11.132,Medium,1278,Neutral,Currently my card is broken.,2026-07-23T03:27:40.630049Z,1278,Neutral,Medium,Neutral
526,1,receiving_money,2026-07-23T03:27:44.373518Z,456,3.579,Low,7397,Neutral,Can I transfer my paycheck to the account?,2026-07-23T03:27:44.373532Z,7397,Neutral,Low,Neutral
527,1,verify_my_identity,2026-07-23T03:27:47.341747Z,457,2.81,Low,9805,Neutral,What works for identity verification?,2026-07-23T03:27:47.341761Z,9805,Neutral,Low,Neutral
528,1,exchange_charge,2026-07-23T03:27:54.446068Z,458,6.939,Low,9006,Neutral,"If I exchange foreign currency, are there any other charges?",2026-07-23T03:27:54.446079Z,9006,Neutral,Low,Neutral
529,1,exchange_via_app,2026-07-23T03:27:57.258337Z,459,2.65,Low,1369,Neutral,Can I possibly change my currency to another?,2026-07-23T03:27:57.258354Z,1369,Neutral,Low,Neutral
530,1,compromised_card,2026-07-23T03:28:02.825246Z,460,5.414,High,4478,Neutral,What can I do if my card details where stolen from my car? I think they used my card to buy gas.,2026-07-23T03:28:02.825260Z,4478,Neutral,High,Neutral
531,1,pending_transfer,2026-07-23T03:28:09.631987Z,461,6.656,Low,6069,Neutral,I have a transfer that is pending.,2026-07-23T03:28:09.632005Z,6069,Neutral,Low,Neutral
532,1,passcode_forgotten,2026-07-23T03:28:14.523645Z,462,4.724,Medium,4821,Neutral,I forgot my passcode. Now what?,2026-07-23T03:28:14.523659Z,4821,Neutral,Medium,Neutral
533,1,lost_or_stolen_phone,2026-07-23T03:28:19.306521Z,463,4.626,High,5258,Neutral,"My bag was stolen from me yesterday, so I can't use any apps or anything. I need some help.",2026-07-23T03:28:19.306536Z,5258,Neutral,High,Neutral
534,1,top_up_limits,2026-07-23T03:28:22.678783Z,464,3.216,Low,2322,Neutral,What is the top-up limit on my cards?,2026-07-23T03:28:22.678796Z,2322,Neutral,Low,Neutral
535,1,edit_personal_details,2026-07-23T03:28:29.143387Z,465,6.293,Low,3692,Neutral,should i contact customer support if i can't edit details,2026-07-23T03:28:29.143425Z,3692,Neutral,Low,Neutral
536,1,card_not_working,2026-07-23T03:28:34.759709Z,466,5.438,Medium,1316,Neutral,Can you tell me whats going on with my card it seems to be not working?,2026-07-23T03:28:34.759724Z,1316,Neutral,Medium,Neutral
537,1,cash_withdrawal_charge,2026-07-23T03:28:40.682179Z,467,5.768,Medium,9449,Neutral,There was an unexpected fee for my cash withdrawal!,2026-07-23T03:28:40.682191Z,9449,Neutral,Medium,Negative
538,1,change_pin,2026-07-23T03:28:44.076556Z,468,3.228,Low,6896,Neutral,Do I need to speak to a representative to change my pin?,2026-07-23T03:28:44.076575Z,6896,Neutral,Low,Neutral
539,1,Refund_not_showing_up,2026-07-23T03:28:49.805193Z,469,5.552,Medium,5702,Neutral,"My refund has not arrived, and I am unsure why. Who do I contact?",2026-07-23T03:28:49.805204Z,5702,Neutral,Medium,Neutral
540,1,transfer_fee_charged,2026-07-23T03:28:54.506137Z,470,4.545,Low,7221,Neutral,"I thought transfers were free, why was I charged?",2026-07-23T03:28:54.506151Z,7221,Neutral,Medium,Negative
541,1,getting_spare_card,2026-07-23T03:28:58.308078Z,471,3.617,Low,7906,Neutral,Is there a fee for sending out more cards?,2026-07-23T03:28:58.308092Z,7906,Neutral,Low,Neutral
542,1,direct_debit_payment_not_recognised,2026-07-23T03:29:02.494300Z,472,4.026,Low,4773,Neutral,A debit came through that I need to dispute.,2026-07-23T03:29:02.494315Z,4773,Neutral,High,Neutral
543,1,change_pin,2026-07-23T03:29:06.187205Z,473,3.516,Low,6999,Neutral,What is the process to change my PIN?,2026-07-23T03:29:06.187221Z,6999,Neutral,Low,Neutral
544,1,lost_or_stolen_card,2026-07-23T03:29:12.369847Z,474,6.026,High,1537,Neutral,I cant find my card.,2026-07-23T03:29:12.369866Z,1537,Neutral,High,Neutral
545,1,pending_card_payment,2026-07-23T03:29:19.097707Z,475,6.55,Low,5244,Neutral,When will my pending payment finish?,2026-07-23T03:29:19.097718Z,5244,Neutral,Low,Neutral
546,1,card_arrival,2026-07-23T03:29:22.561806Z,476,3.32,Low,8,Neutral,Does the package with my card have tracking?,2026-07-23T03:29:22.561818Z,8,Neutral,Low,Neutral
547,1,verify_source_of_funds,2026-07-23T03:29:25.979678Z,477,3.246,Low,6525,Neutral,where are the transfers originating,2026-07-23T03:29:25.979696Z,6525,Neutral,Low,Neutral
548,1,top_up_by_card_charge,2026-07-23T03:29:29.741248Z,478,3.586,Low,9071,Neutral,how much does it cost to add money to my card,2026-07-23T03:29:29.741263Z,9071,Neutral,Low,Neutral
549,1,receiving_money,2026-07-23T03:29:34.242230Z,479,4.342,Low,7366,Neutral,What are the steps for my friend to send me money?,2026-07-23T03:29:34.242245Z,7366,Neutral,Low,Neutral
550,1,declined_cash_withdrawal,2026-07-23T03:29:37.508377Z,480,3.081,Medium,4998,Neutral,Why can't I withdraw funds from my account?,2026-07-23T03:29:37.508391Z,4998,Neutral,Medium,Negative
551,1,pin_blocked,2026-07-23T03:29:42.251424Z,481,4.58,Medium,1739,Neutral,I forgot what my pin number is and now am blocked can you help me get in?,2026-07-23T03:29:42.251437Z,1739,Neutral,Medium,Neutral
552,1,disposable_card_limits,2026-07-23T03:29:53.815161Z,482,11.393,Medium,4367,Neutral,I need to make several disposable cards per day.,2026-07-23T03:29:53.815176Z,4367,Neutral,Low,Neutral
553,1,card_linking,2026-07-23T03:29:57.226059Z,483,3.24,Low,207,Neutral,I received my card. How do I link it to the app?,2026-07-23T03:29:57.226072Z,207,Neutral,Low,Neutral
554,1,cancel_transfer,2026-07-23T03:30:03.331134Z,484,5.921,Medium,2102,Neutral,I did a transaction this morning and now I want to cancel it.,2026-07-23T03:30:03.331145Z,2102,Neutral,Medium,Neutral
555,1,getting_spare_card,2026-07-23T03:30:06.648993Z,485,3.158,Low,7901,Neutral,I'm looking to get an additional card.,2026-07-23T03:30:06.649003Z,7901,Neutral,Low,Neutral
556,1,cash_withdrawal_not_recognised,2026-07-23T03:30:09.458167Z,486,2.641,High,8912,Neutral,Help! I think someone has made a cash withdrawal with my card!,2026-07-23T03:30:09.458186Z,8912,Negative,High,Neutral
557,1,reverted_card_payment?,2026-07-23T03:30:12.843687Z,487,3.212,Medium,6799,Neutral,Why is a payment I made reverted back to my account?,2026-07-23T03:30:12.843702Z,6799,Neutral,Low,Neutral
558,1,direct_debit_payment_not_recognised,2026-07-23T03:30:17.567831Z,488,4.568,High,4782,Neutral,Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,2026-07-23T03:30:17.567845Z,4782,Neutral,High,Neutral
559,1,compromised_card,2026-07-23T03:30:21.807229Z,489,4.073,High,4528,Neutral,How do I report fraud on my card?,2026-07-23T03:30:21.807246Z,4528,Neutral,High,Neutral
560,1,direct_debit_payment_not_recognised,2026-07-23T03:30:27.049613Z,490,5.082,High,4688,Neutral,I found a charge on my debit that I did not make.,2026-07-23T03:30:27.049628Z,4688,Neutral,High,Neutral
561,1,pin_blocked,2026-07-23T03:30:34.222442Z,491,7.0,Medium,1679,Neutral,Can someone assist me with explaining how I can unblock my pin?,2026-07-23T03:30:34.222458Z,1679,Neutral,Medium,Neutral
562,1,change_pin,2026-07-23T03:30:41.548303Z,492,7.173,Low,6921,Neutral,I have been travelling overseas and I need to change my PIN. Can you tell me how this is done?,2026-07-23T03:30:41.548312Z,6921,Neutral,Low,Neutral
563,1,fiat_currency_support,2026-07-23T03:30:46.723974Z,493,5.025,Low,915,Neutral,"I need to hold money, what currencies can I use?",2026-07-23T03:30:46.723992Z,915,Neutral,Low,Neutral
564,1,cash_withdrawal_not_recognised,2026-07-23T03:30:51.907216Z,494,5.023,High,8913,Neutral,What do I do when a charge has been made that I did not make?,2026-07-23T03:30:51.907231Z,8913,Neutral,High,Neutral
565,1,verify_source_of_funds,2026-07-23T03:30:56.824893Z,495,4.759,Low,6579,Neutral,Where did my deposit for my source of funds come from?,2026-07-23T03:30:56.824908Z,6579,Neutral,Low,Neutral
566,1,terminate_account,2026-07-23T03:31:00.340120Z,496,3.355,High,6171,Negative,"I don't like the services, please close my account",2026-07-23T03:31:00.340134Z,6171,Neutral,High,Negative
567,1,cancel_transfer,2026-07-23T03:31:05.423528Z,497,4.911,Low,2097,Neutral,How do I cancel a transaction?,2026-07-23T03:31:05.423539Z,2097,Neutral,Low,Neutral
568,1,transfer_not_received_by_recipient,2026-07-23T03:31:12.181224Z,498,6.6,High,2743,Negative,"How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.",2026-07-23T03:31:12.181238Z,2743,Neutral,Medium,Negative
569,1,pin_blocked,2026-07-23T03:31:17.778762Z,499,5.427,Medium,1746,Neutral,"I have used all my PIN tries, what now?",2026-07-23T03:31:17.778773Z,1746,Neutral,Medium,Neutral
570,1,change_pin,2026-07-23T03:31:20.585702Z,500,2.631,Low,6964,Neutral,I want to create a new pin.,2026-07-23T03:31:20.585716Z,6964,Neutral,Low,Neutral
