file,line,category,old_text,new_text
llm-zeroshot/english/train_labeled.csv,1427,exchange_via_app,"I may need to exchange my USD for GBP, can your app do that?","I may need to exchange my USD for LKR, can your app do that?"
llm-zeroshot/english/train_labeled.csv,1429,exchange_via_app,I need Australian dollars instead of UK currency.,I need USD instead of LKR.
llm-zeroshot/english/train_labeled.csv,1430,exchange_via_app,I'm having difficulties changing AUD for GBP. How do I do this?,I'm having difficulties changing USD for LKR. How do I do this?
llm-zeroshot/english/train_labeled.csv,1432,exchange_via_app,Will you tell me how to exchange USD for GBP in the app?,Will you tell me how to exchange USD for LKR in the app?
llm-zeroshot/english/train_labeled.csv,1435,exchange_via_app,How can I exchange GBP for AUD?,How can I exchange LKR for USD?
llm-zeroshot/english/train_labeled.csv,1439,exchange_via_app,What's the process of changing from GBP to AUD?,What's the process of changing from LKR to USD?
llm-zeroshot/english/train_labeled.csv,1443,exchange_via_app,Will it be possible to change from USD to GBP with this App?,Will it be possible to change from USD to LKR with this App?
llm-zeroshot/english/train_labeled.csv,1446,exchange_via_app,"I can't figure out how to change GBP to AUD, what do I do?","I can't figure out how to change LKR to USD, what do I do?"
llm-zeroshot/english/train_labeled.csv,1447,exchange_via_app,"I accidentally chose to exchange GBP, but I need to pick AUD. How can I change it?","I accidentally chose to exchange LKR, but I need to pick USD. How can I change it?"
llm-zeroshot/english/train_labeled.csv,1448,exchange_via_app,How can I exchange USD and GBP in the app?,How can I exchange USD and LKR in the app?
llm-zeroshot/english/train_labeled.csv,1451,exchange_via_app,How can I change the currency I'm exchanging from AUD to GBP?,How can I change the currency I'm exchanging from USD to LKR?
llm-zeroshot/english/train_labeled.csv,1457,exchange_via_app,Can I use your app to exchange USD for GBP?,Can I use your app to exchange USD for LKR?
llm-zeroshot/english/train_labeled.csv,1459,exchange_via_app,Can you  tell me how to get AUD not GBP?,Can you  tell me how to get USD not LKR?
llm-zeroshot/english/train_labeled.csv,1464,exchange_via_app,How do I change to AUD from GBP?,How do I change to USD from LKR?
llm-zeroshot/english/train_labeled.csv,1465,exchange_via_app,How do I start an exchange between GBP and AUD?,How do I start an exchange between LKR and USD?
llm-zeroshot/english/train_labeled.csv,1468,exchange_via_app,Can I exchange USD and GBP from the app?,Can I exchange USD and LKR from the app?
llm-zeroshot/english/train_labeled.csv,1473,exchange_via_app,My plans may change so I may need to change from GBP to AUD.,My plans may change so I may need to change from LKR to USD.
llm-zeroshot/english/train_labeled.csv,1475,exchange_via_app,"I may no longer need GBP, but instead I will need AUD, how can I go about making this change?","I may no longer need LKR, but instead I will need USD, how can I go about making this change?"
llm-zeroshot/english/train_labeled.csv,2335,wrong_amount_of_cash_received,why did i only get 20.00,"why did i only get Rs 20,000.00"
llm-zeroshot/english/train_labeled.csv,2337,wrong_amount_of_cash_received,"I tried to withdraw $100, all it gave me was $20.","I tried to withdraw Rs 100,000, all it gave me was Rs 20,000."
llm-zeroshot/english/train_labeled.csv,2341,wrong_amount_of_cash_received,I received $20 but I entered $100,"I received Rs 20,000 but I entered Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2347,wrong_amount_of_cash_received,I tried to withdraw $100 but only got $20. What happened?,"I tried to withdraw Rs 100,000 but only got Rs 20,000. What happened?"
llm-zeroshot/english/train_labeled.csv,2348,wrong_amount_of_cash_received,how come when i asked for 100 it only gave me 20.00 in the app,"how come when i asked for Rs 100,000 it only gave me Rs 20,000.00 in the app"
llm-zeroshot/english/train_labeled.csv,2349,wrong_amount_of_cash_received,Asked for $100 but only got $20. Why would this happen?,"Asked for Rs 100,000 but only got Rs 20,000. Why would this happen?"
llm-zeroshot/english/train_labeled.csv,2350,wrong_amount_of_cash_received,I wanted to withdraw $100 from the ATM but I only got $20,"I wanted to withdraw Rs 100,000 from the ATM but I only got Rs 20,000"
llm-zeroshot/english/train_labeled.csv,2359,wrong_amount_of_cash_received,I was only given $20 after trying to withdraw $100,"I was only given Rs 20,000 after trying to withdraw Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2361,wrong_amount_of_cash_received,I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for 100 but I only got 80.  Is there any way we can solve this problem?,"I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for Rs 100,000 but I only got Rs 80,000.  Is there any way we can solve this problem?"
llm-zeroshot/english/train_labeled.csv,2364,wrong_amount_of_cash_received,I'm at the ATM right now and it only allowed me to withdraw 10 pounds instead of my requested 30. What's going on? How can I fix this?,"I'm at the ATM right now and it only allowed me to withdraw Rs 10,000 instead of my requested Rs 30,000. What's going on? How can I fix this?"
llm-zeroshot/english/train_labeled.csv,2365,wrong_amount_of_cash_received,I got $20 when I should've gotten $100,"I got Rs 20,000 when I should've gotten Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2371,wrong_amount_of_cash_received,I only got $20 of the $100 that I attempted to withdraw.,"I only got Rs 20,000 of the Rs 100,000 that I attempted to withdraw."
llm-zeroshot/english/train_labeled.csv,2373,wrong_amount_of_cash_received,I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,"I tried taking out Rs 30,000 from the ATM just now and it only gave me Rs 10,000. Why would it do that? I need the Rs 30,000 now!"
llm-zeroshot/english/train_labeled.csv,2379,wrong_amount_of_cash_received,Why did I only get $20 now the full amount I wanted?,"Why did I only get Rs 20,000 now the full amount I wanted?"
llm-zeroshot/english/train_labeled.csv,2386,wrong_amount_of_cash_received,ATM is broken. It did not give me the full amount (30 pounds.)  I'm standing here with only 10 pounds and it's telling me it gave me 30 pounds. I need assistance now!,"ATM is broken. It did not give me the full amount (Rs 30,000.)  I'm standing here with only Rs 10,000 and it's telling me it gave me Rs 30,000. I need assistance now!"
llm-zeroshot/english/train_labeled.csv,2390,wrong_amount_of_cash_received,The ATM only gave me 10 pounds when I withdrew 30. What do I do?,"The ATM only gave me Rs 10,000 when I withdrew Rs 30,000. What do I do?"
llm-zeroshot/english/train_labeled.csv,2397,wrong_amount_of_cash_received,"I only received $20, but I requested $100.","I only received Rs 20,000, but I requested Rs 100,000."
llm-zeroshot/english/train_labeled.csv,2405,wrong_amount_of_cash_received,Why can't I take $100 out,"Why can't I take Rs 100,000 out"
llm-zeroshot/english/train_labeled.csv,2406,wrong_amount_of_cash_received,I requested $100 but only got $20,"I requested Rs 100,000 but only got Rs 20,000"
llm-zeroshot/english/train_labeled.csv,2420,wrong_amount_of_cash_received,Got only $20 when I tried to withdraw $100.,"Got only Rs 20,000 when I tried to withdraw Rs 100,000."
llm-zeroshot/english/train_labeled.csv,2424,wrong_amount_of_cash_received,I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,"I tried to withdraw Rs 40,000 but only Rs 20,000 came out. Did you steal my money?"
llm-zeroshot/english/train_labeled.csv,2427,wrong_amount_of_cash_received,I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,"I selected to withdrawal Rs 30,000 but only received Rs 10,000. I'm still standing in front of the ATM. The app shows i took out Rs 30,000 also. How do i fix this?"
llm-zeroshot/english/train_labeled.csv,2433,wrong_amount_of_cash_received,"I asked for $40 and I only received $20, what happened?","I asked for Rs 40,000 and I only received Rs 20,000, what happened?"
llm-zeroshot/english/train_labeled.csv,2439,wrong_amount_of_cash_received,"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?","If the ATM only gave me Rs 10,000 instead of the Rs 30,000 I requested, what do I do?"
llm-zeroshot/english/train_labeled.csv,2445,wrong_amount_of_cash_received,"When I went to $100, all the machine would give me was $20.","When I went to Rs 100,000, all the machine would give me was Rs 20,000."
llm-zeroshot/english/train_labeled.csv,2449,wrong_amount_of_cash_received,i asked for 100 only got 80,"i asked for Rs 100,000 only got Rs 80,000"
llm-zeroshot/english/train_labeled.csv,2459,wrong_amount_of_cash_received,What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,"What happened! I asked for Rs 30,000 at your ATM and only go Rs 10,000. The machine lied about it too. It said I received the full Rs 30,000. Someone better help me asap on this."
llm-zeroshot/english/train_labeled.csv,2464,wrong_amount_of_cash_received,I withdrew $100 but only received $20,"I withdrew Rs 100,000 but only received Rs 20,000"
llm-zeroshot/english/train_labeled.csv,2466,wrong_amount_of_cash_received,"Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??","Hey I am standing in front of an ATM here, it only gave me Rs 10,000 even though I wanted to withdraw Rs 30,000! Seems like the app has Rs 30,000, what do I do??"
llm-zeroshot/english/train_labeled.csv,2467,wrong_amount_of_cash_received,$20 came out instead of $100,"Rs 20,000 came out instead of Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2470,wrong_amount_of_cash_received,I wanted to take out $100 but I only got $20.,"I wanted to take out Rs 100,000 but I only got Rs 20,000."
llm-zeroshot/english/train_labeled.csv,2473,wrong_amount_of_cash_received,I wanted $100 but only got $20,"I wanted Rs 100,000 but only got Rs 20,000"
llm-zeroshot/english/train_labeled.csv,2482,wrong_amount_of_cash_received,ATM only gave me $20 instead of $100,"ATM only gave me Rs 20,000 instead of Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2483,wrong_amount_of_cash_received,I was only given $20 when I tried to get $100,"I was only given Rs 20,000 when I tried to get Rs 100,000"
llm-zeroshot/english/train_labeled.csv,2484,wrong_amount_of_cash_received,I needed $100 but all it gave me was $20.,"I needed Rs 100,000 but all it gave me was Rs 20,000."
llm-zeroshot/english/train_labeled.csv,2486,wrong_amount_of_cash_received,Why did I only get $20 when I asked for $100?,"Why did I only get Rs 20,000 when I asked for Rs 100,000?"
llm-zeroshot/english/train_labeled.csv,2493,wrong_amount_of_cash_received,Why is my withdrawal wrong? I took out $100 but only received $20.,"Why is my withdrawal wrong? I took out Rs 100,000 but only received Rs 20,000."
llm-zeroshot/english/train_labeled.csv,2495,wrong_amount_of_cash_received,The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,"The ATM I'm standing in front of only gave me Rs 10,000 rather than the Rs 30,000 I wanted. The app shows I took out Rs 30,000 also. What do I need to do to fix this?"
llm-zeroshot/english/train_labeled.csv,2497,wrong_amount_of_cash_received,"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?","I am at the ATM and tried to withdraw Rs 30,000 and it only gave me Rs 10,000, what do I do?"
llm-zeroshot/english/train_labeled.csv,2503,wrong_amount_of_cash_received,I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,"I tried to withdraw Rs 50,000 but it only gave me Rs 30,000. Where is the rest of my money?"
llm-zeroshot/english/train_labeled.csv,2508,wrong_amount_of_cash_received,So I just went to the ATM to get some cash.  I input that I needed 100 pounds but I only got 80.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?,"So I just went to the ATM to get some cash.  I input that I needed Rs 100,000 but I only got Rs 80,000.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?"
llm-zeroshot/english/train_labeled.csv,2511,wrong_amount_of_cash_received,"I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!","I'm stuck here at your broken ATM and I don't know what to do next. Asked for Rs 30,000, got Rs 10,000. ATM said I got Rs 30,000. Something very wrong here and I want my money now!"
llm-zeroshot/english/train_labeled.csv,2512,wrong_amount_of_cash_received,The machine only paid me a hundred when I wanted 20,"The machine only paid me a hundred when I wanted Rs 20,000"
llm-zeroshot/english/train_labeled.csv,2864,transfer_not_received_by_recipient,"I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?","I completed a transfer within Sri Lanka two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?"
llm-zeroshot/english/train_labeled.csv,6605,transfer_timing,How long will this transfer from europe take?,How long will this transfer from overseas take?
llm-zeroshot/english/train_labeled.csv,6609,transfer_timing,How long does a European transfer take?,How long does a overseas transfer take?
llm-zeroshot/english/train_labeled.csv,6613,transfer_timing,How long do transfers from Europe take?,How long do transfers from overseas take?
llm-zeroshot/english/train_labeled.csv,6619,transfer_timing,Where's the money from my transfer from Europe?,Where's the money from my transfer from overseas?
llm-zeroshot/english/train_labeled.csv,6620,transfer_timing,How long will a transfer from Europe take?,How long will a transfer from overseas take?
llm-zeroshot/english/train_labeled.csv,6625,transfer_timing,What is the timeframe for a transfer in Europe?,What is the timeframe for a transfer overseas?
llm-zeroshot/english/train_labeled.csv,6629,transfer_timing,"My Bank is in Europe, how long will the transfer take?","My Bank is overseas, how long will the transfer take?"
llm-zeroshot/english/train_labeled.csv,6635,transfer_timing,How long do I have to wait for Europe transfers?,How long do I have to wait for overseas transfers?
llm-zeroshot/english/train_labeled.csv,6647,transfer_timing,How long does it take in Europe to do a transfer?,How long does it take overseas to do a transfer?
llm-zeroshot/english/train_labeled.csv,6648,transfer_timing,What's the wait time for European transfers?,What's the wait time for overseas transfers?
llm-zeroshot/english/train_labeled.csv,6655,transfer_timing,How long until transfers from Europe go through?,How long until transfers from overseas go through?
llm-zeroshot/english/train_labeled.csv,6661,transfer_timing,How long do European transfers take?,How long do overseas transfers take?
llm-zeroshot/english/train_labeled.csv,6669,transfer_timing,How fast are transfers from Europe?,How fast are transfers from overseas?
llm-zeroshot/english/train_labeled.csv,6670,transfer_timing,"I need to make a transfer from Europe, how many days does this take?","I need to make a transfer from overseas, how many days does this take?"
llm-zeroshot/english/train_labeled.csv,6678,transfer_timing,How long will a transfer take from Europe?,How long will a transfer take from overseas?
llm-zeroshot/english/train_labeled.csv,6682,transfer_timing,How long does it take transfers from Europe to complete?,How long does it take transfers from overseas to complete?
llm-zeroshot/english/train_labeled.csv,6693,transfer_timing,How long will it take to transfer from europe?,How long will it take to transfer from overseas?
llm-zeroshot/english/train_labeled.csv,6694,transfer_timing,how long does it take for a transfer from Europe to go through?,how long does it take for a transfer from overseas to go through?
llm-zeroshot/english/train_labeled.csv,6697,transfer_timing,"I'm having money transferred from Europe, how long will this take?","I'm having money transferred from overseas, how long will this take?"
llm-zeroshot/english/train_labeled.csv,6700,transfer_timing,What is the time frame for european transfers?,What is the time frame for overseas transfers?
llm-zeroshot/english/train_labeled.csv,6701,transfer_timing,When will I receive a transfer from europe?,When will I receive a transfer from overseas?
llm-zeroshot/english/train_labeled.csv,6704,transfer_timing,How long does it take to get money from Europe?,How long does it take to get money from overseas?
llm-zeroshot/english/train_labeled.csv,6705,transfer_timing,What's the transfer time from Europe?,What's the transfer time from overseas?
llm-zeroshot/english/train_labeled.csv,6706,transfer_timing,When will my transfer arrive from Europe?,When will my transfer arrive from overseas?
llm-zeroshot/english/train_labeled.csv,6711,transfer_timing,"If I get a transfer from Europe, how long until it is in my account?","If I get a transfer from overseas, how long until it is in my account?"
llm-zeroshot/english/train_labeled.csv,6716,transfer_timing,When can I expect a transfer from Europe to go through?,When can I expect a transfer from overseas to go through?
llm-zeroshot/english/train_labeled.csv,6717,transfer_timing,Why hasn't my transfer from Europe gone through?,Why hasn't my transfer from overseas gone through?
llm-zeroshot/english/train_labeled.csv,7337,receiving_money,Salary in GBP has been received. Does it need to be configured into another place?,Salary in LKR has been received. Does it need to be configured into another place?
llm-zeroshot/english/train_labeled.csv,7338,receiving_money,I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,I am paid by my employer in LKR; do I need to do anything in the app to indicate this?
llm-zeroshot/english/train_labeled.csv,7342,receiving_money,I received a transfer in GBP how do I change it to a different currency?,I received a transfer in LKR how do I change it to a different currency?
llm-zeroshot/english/train_labeled.csv,7347,receiving_money,How do I transfer funds if I am paid in GBP?,How do I transfer funds if I am paid in LKR?
llm-zeroshot/english/train_labeled.csv,7352,receiving_money,My salary is in GBP - what should I do?,My salary is in LKR - what should I do?
llm-zeroshot/english/train_labeled.csv,7356,receiving_money,My salary is deposited in GBP. Do I need to choose the currency?,My salary is deposited in LKR. Do I need to choose the currency?
llm-zeroshot/english/train_labeled.csv,7364,receiving_money,Can my friend send me money if it is not in US dollars?,Can my friend send me money if it is not in Sri Lankan Rupees?
llm-zeroshot/english/train_labeled.csv,7365,receiving_money,"Do I need to select a preference to receive my salary payments in GBP and, if so, where?","Do I need to select a preference to receive my salary payments in LKR and, if so, where?"
llm-zeroshot/english/train_labeled.csv,7372,receiving_money,"How do I know what my account is set to, I am paid in GBP?","How do I know what my account is set to, I am paid in LKR?"
llm-zeroshot/english/train_labeled.csv,7374,receiving_money,Can I transfer my salary if its in GBP?,Can I transfer my salary if its in LKR?
llm-zeroshot/english/train_labeled.csv,7376,receiving_money,"My salary is in GBP, do I need to exchange it before putting it into my account?","My salary is in LKR, do I need to exchange it before putting it into my account?"
llm-zeroshot/english/train_labeled.csv,7377,receiving_money,Do I need to convert my currency from GBP before transferring?,Do I need to convert my currency from LKR before transferring?
llm-zeroshot/english/train_labeled.csv,7390,receiving_money,"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?","My salary is received in the form of LKR. Is it necessary to configure this? If so, where is this done?"
llm-zeroshot/english/train_labeled.csv,7392,receiving_money,I use GBP for my salary deposits. Must I set this up somewhere?,I use LKR for my salary deposits. Must I set this up somewhere?
llm-zeroshot/english/train_labeled.csv,7394,receiving_money,What will I need to configure if my salary is in GBP?,What will I need to configure if my salary is in LKR?
llm-zeroshot/english/train_labeled.csv,7397,receiving_money,"My salary is in GBP, is this something I need to configure?","My salary is in LKR, is this something I need to configure?"
llm-zeroshot/english/train_labeled.csv,7401,receiving_money,My salary comes in GBP can I change my options somewhere?,My salary comes in LKR can I change my options somewhere?
llm-zeroshot/english/train_labeled.csv,7411,receiving_money,How to receive transfers from my employer when I get paid in GBP?,How to receive transfers from my employer when I get paid in LKR?
llm-zeroshot/english/train_labeled.csv,7416,receiving_money,"I have obtained the salary in GBP, will it need to be configured?","I have obtained the salary in LKR, will it need to be configured?"
llm-zeroshot/english/train_labeled.csv,7424,receiving_money,"If my salary is in GBP, do I need to do something?","If my salary is in LKR, do I need to do something?"
llm-zeroshot/english/train_labeled.csv,7426,receiving_money,My salary is in GBP. Do I need to configure this somewhere?,My salary is in LKR. Do I need to configure this somewhere?
llm-zeroshot/english/train_labeled.csv,7427,receiving_money,How can I configure what currency my salary is in if it's in GBP?,How can I configure what currency my salary is in if it's in LKR?
llm-zeroshot/english/train_labeled.csv,8617,balance_not_updated_after_bank_transfer,Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?,Hello. Can you help figure out why the recent transfer from my local bank account isn't showing up?
llm-zeroshot/english/train_labeled.csv,8623,balance_not_updated_after_bank_transfer,How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a local bank account if that makes any difference.
llm-zeroshot/english/train_labeled.csv,8625,balance_not_updated_after_bank_transfer,Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.,Can you please check my local bank account to make sure everything went alright?  I made the transfer a couple of hours ago.
llm-zeroshot/english/train_labeled.csv,8626,balance_not_updated_after_bank_transfer,"Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this.","Hi, I am unable to see transaction in my account which i made couples of hours ago from my local bank account. Please help me in this."
llm-zeroshot/english/train_labeled.csv,8627,balance_not_updated_after_bank_transfer,"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please.","Hello I made a bank account transfer from a local bank. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please."
llm-zeroshot/english/train_labeled.csv,8634,balance_not_updated_after_bank_transfer,I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.,I just made a transfer from a local bank account. How long does that typically take to show up? I just want to make sure it worked alright.
llm-zeroshot/english/train_labeled.csv,8636,balance_not_updated_after_bank_transfer,Im going to need to make a transfer from a UK account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.,Im going to need to make a transfer from a local bank account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.
llm-zeroshot/english/train_labeled.csv,8646,balance_not_updated_after_bank_transfer,What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,What's the time frame normally for a local bank account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.
llm-zeroshot/english/train_labeled.csv,8657,balance_not_updated_after_bank_transfer,How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,How long to local bank transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.
llm-zeroshot/english/train_labeled.csv,8660,balance_not_updated_after_bank_transfer,"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.","For you, how long do transfers normally take from a local bank account? I completed one just now but nothing appears. I just need to be sure everything is okay."
llm-zeroshot/english/train_labeled.csv,8680,balance_not_updated_after_bank_transfer,After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,After making a transfer from a local bank account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.
llm-zeroshot/english/train_labeled.csv,8683,balance_not_updated_after_bank_transfer,Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,Please check to see if the band transfer I made a while ago from my local bank account has safely arrived.
llm-zeroshot/english/train_labeled.csv,8685,balance_not_updated_after_bank_transfer,"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?","I made a bank transfer earlier from my local bank account.  I don't see it yet, can you check the status?"
llm-zeroshot/english/train_labeled.csv,8687,balance_not_updated_after_bank_transfer,"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?","I made a bank transfer from my local bank account today, but it's not showing.  Can you check status?"
llm-zeroshot/english/train_labeled.csv,8693,balance_not_updated_after_bank_transfer,What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,What is the time frame that transfers normally take from a local bank account? I just completed a transfer and nothing shows up. I need to know if everything is alright.
llm-zeroshot/english/train_labeled.csv,8699,balance_not_updated_after_bank_transfer,"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay","How long does a transfer from a local bank account take? I just made one and it doesn't seem to be working, wondering if everything is okay"
llm-zeroshot/english/train_labeled.csv,8703,balance_not_updated_after_bank_transfer,"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked","How long do transfers from a local bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked"
llm-zeroshot/english/train_labeled.csv,8711,balance_not_updated_after_bank_transfer,I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?,I need to know if everything is okay here. After making a transfer from a local bank account it doesn't show up. How long does this normally take to process?
llm-zeroshot/english/train_labeled.csv,8713,balance_not_updated_after_bank_transfer,How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,How long does it typically take to make a transfer from a local bank? I just made one and it hasn't shown up in my account yet.
llm-zeroshot/english/train_labeled.csv,8714,balance_not_updated_after_bank_transfer,"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?","Hi. A couple hours ago I make a transfer from my local bank account, but it hasn't shown up. Please, would you see what the delay is?"
llm-zeroshot/english/train_labeled.csv,8720,balance_not_updated_after_bank_transfer,"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?","Hi. About two hours ago I made a transfer from my bank which is in Sri Lanka, but I don't see it yet! Would you check what's going on with it, please?"
llm-zeroshot/english/train_labeled.csv,8721,balance_not_updated_after_bank_transfer,When does a UK transfer show up?,When does a local bank transfer show up?
llm-zeroshot/english/train_labeled.csv,8740,balance_not_updated_after_bank_transfer,I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.,I made a transfer from my local bank account a couple of hours ago.  Could you please make sure everything went alright.
llm-zeroshot/english/train_labeled.csv,8748,balance_not_updated_after_bank_transfer,Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,Good afternoon. I made a transfer from my local bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.
llm-zeroshot/english/train_labeled.csv,8750,balance_not_updated_after_bank_transfer,I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,I want to be sure that everything is okay here. I just made a transfer from a local bank account and it is still not showing up. How long does this typically take?
llm-zeroshot/english/train_labeled.csv,8753,balance_not_updated_after_bank_transfer,"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok","How long do tranfers from a local bank account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok"
llm-zeroshot/english/train_labeled.csv,8758,balance_not_updated_after_bank_transfer,What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,What's the normal time frame for a transfer from a local bank account? After just making a transfer it doesn't appear at all. I need to know if things went okay.
llm-zeroshot/english/train_labeled.csv,8772,balance_not_updated_after_bank_transfer,Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,Hello I have a local bank account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.
llm-zeroshot/english/train_labeled.csv,8773,balance_not_updated_after_bank_transfer,How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,How long does a transfer from the local bank account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.
llm-zeroshot/english/train_labeled.csv,8780,balance_not_updated_after_bank_transfer,A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,A few hours ago I made a bank transfer from my local bank account but I don't see that it has arrived.   Can you check and see if all is ok please?
llm-zeroshot/english/train_labeled.csv,8785,balance_not_updated_after_bank_transfer,What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,What is the amount of time transfers usually take from a local bank? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.
llm-zeroshot/english/train_labeled.csv,8790,cash_withdrawal_not_recognised,"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!","Someone has a copy of my card !! I definitely still have it here but someone just made a Rs 500,000 cash withdrawal, HELP!"
llm-zeroshot/english/train_labeled.csv,8793,cash_withdrawal_not_recognised,"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.","Someone has a copy of my card. I have my card with me, but someone just made a Rs 500,000 cash withdrawal. Help me."
llm-zeroshot/english/train_labeled.csv,8796,cash_withdrawal_not_recognised,"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.","Someone has copied my card. I have my card with me, but someone just made a Rs 500,000 cash withdrawal. Please help now."
llm-zeroshot/english/train_labeled.csv,8801,cash_withdrawal_not_recognised,"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?","A Rs 500,000 cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?"
llm-zeroshot/english/train_labeled.csv,8812,cash_withdrawal_not_recognised,"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.","Help! I think someone has a copy of my card - I still have my card, but a Rs 500,000 cash withdrawal that I didn't authorize is shown on my account."
