id,split,text_en,category,sentiment_v5,priority,sentiment_v6
825,test,How do I avoid getting charged a fee on my card?,card_payment_fee_charged,Neutral,Low,Neutral
826,test,Is there a fee when you pay with your card?,card_payment_fee_charged,Neutral,Low,Neutral
827,test,I have been charged with a fee for paying with my card.,card_payment_fee_charged,Neutral,Medium,Neutral
828,test,For the first time I got a fee on my account. How do I know when you charge these fees?,card_payment_fee_charged,Neutral,Medium,Neutral
829,test,Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,card_payment_fee_charged,Neutral,Medium,Negative
830,test,Is using my card free?,card_payment_fee_charged,Neutral,Low,Neutral
831,test,Why was I charged an extra fee when using a card?,card_payment_fee_charged,Neutral,Medium,Neutral
832,test,What fees apply when using a card?,card_payment_fee_charged,Neutral,Low,Neutral
833,test,Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?,card_payment_fee_charged,Neutral,Low,Negative
834,test,Why was I charged a fee when I paid with card?,card_payment_fee_charged,Neutral,Medium,Neutral
835,test,There is a fee on my account. Why?,card_payment_fee_charged,Neutral,Medium,Neutral
836,test,Why do you charge fees on card payments?,card_payment_fee_charged,Neutral,Low,Neutral
837,test,I was charged a fee for a card payment. Why?,card_payment_fee_charged,Neutral,Medium,Neutral
838,test,Why was a charged a fee for using the card?,card_payment_fee_charged,Neutral,Medium,Neutral
839,test,They charged me for paying with my card.,card_payment_fee_charged,Neutral,Medium,Neutral
840,test,"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?",transfer_not_received_by_recipient,Neutral,Medium,Negative
841,test,My money transfer has not arrived.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
842,test,I am still waiting for a transaction to be completed,transfer_not_received_by_recipient,Neutral,Medium,Negative
843,test,I made a money transaction but the recipient can't see it,transfer_not_received_by_recipient,Neutral,Medium,Neutral
844,test,I tried to send someone money but they haven't received it.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
845,test,How long does it take for a transfer to get to a recipient?,transfer_not_received_by_recipient,Neutral,Low,Neutral
846,test,How can the recipient see my money transaction?,transfer_not_received_by_recipient,Neutral,Low,Neutral
847,test,I transferred money but the recipient says it has not arrived. Why would this be?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
848,test,The transfer I did hasn't arrived,transfer_not_received_by_recipient,Neutral,Medium,Neutral
849,test,how long do money transfers take?,transfer_not_received_by_recipient,Neutral,Low,Neutral
850,test,I transferred some money and it didint arrive,transfer_not_received_by_recipient,Neutral,Medium,Neutral
851,test,Where is the transfer I started?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
852,test,transaction failed?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
853,test,"I just finished sending money, but it's not logging on the recipient side.",transfer_not_received_by_recipient,Neutral,Medium,Neutral
854,test,I completed a money transaction but the recipient hasn't received it,transfer_not_received_by_recipient,Neutral,Medium,Neutral
855,test,The receipient doesn't see my money transfer.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
856,test,"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?",transfer_not_received_by_recipient,Neutral,Medium,Neutral
857,test,I need to find out why my transfer didn't get there.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
858,test,"I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?",transfer_not_received_by_recipient,Neutral,Medium,Neutral
859,test,I sent money.  They haven't received it.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
860,test,"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now.",transfer_not_received_by_recipient,Neutral,Medium,Neutral
861,test,"The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked.",transfer_not_received_by_recipient,Neutral,Medium,Neutral
862,test,"I'm having a problem with a money transfer.  I sent some money to a friend a couple of hours ago, and they haven't received it yet.  Why hasn't it gotten to them? How long do transfers need to go through?",transfer_not_received_by_recipient,Neutral,Medium,Neutral
863,test,I transferred some money but the receiver can't pick it up for some reason.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
864,test,Where is the transaction I made to a friend?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
865,test,My friend still hasn't gotten a transaction I made.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
866,test,Im waiting for my transaction to go through.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
867,test,I made a transaction and it is taking a very long time to go through.,transfer_not_received_by_recipient,Neutral,Medium,Negative
868,test,Is there a reason why my transaction is taking so long?,transfer_not_received_by_recipient,Neutral,Medium,Negative
869,test,How long will it take for my transaction to be completed?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
870,test,I sent some money and the receiver can't access it.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
871,test,I sent my friend some money a few hours ago but she has not received it yet. She really needs it. How long does this take?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
872,test,The person I sent money to hasn't gotten it yet!,transfer_not_received_by_recipient,Neutral,Medium,Negative
873,test,When will my funds transfer?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
874,test,"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything.",transfer_not_received_by_recipient,Neutral,Medium,Neutral
875,test,"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours.",transfer_not_received_by_recipient,Neutral,High,Negative
876,test,How long until my friend receives my transaction?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
877,test,Why hasn't my recipient received their money?,transfer_not_received_by_recipient,Neutral,Medium,Neutral
878,test,I am still awaiting the completion of the transaction.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
879,test,I transferred some money but the recipient is having trouble withdrawing.,transfer_not_received_by_recipient,Neutral,Medium,Neutral
880,test,"To add money to my account, what currencies can I use?",supported_cards_and_currencies,Neutral,Low,Neutral
881,test,"I need support options, I want to top my card",supported_cards_and_currencies,Neutral,Low,Neutral
882,test,I have 1 other US card.  Can you take that?,supported_cards_and_currencies,Neutral,Low,Neutral
883,test,What are the cards and currencies that are supported?,supported_cards_and_currencies,Neutral,Low,Neutral
884,test,What currencies are accepted for adding money?,supported_cards_and_currencies,Neutral,Low,Neutral
885,test,What kind of currencies can I use to add money?,supported_cards_and_currencies,Neutral,Low,Neutral
886,test,I only own one other credit card from the USA. Will it be accepted?,supported_cards_and_currencies,Neutral,Low,Neutral
887,test,"If I only have 1 other US card, can you take it?",supported_cards_and_currencies,Neutral,Low,Neutral
888,test,Can I use my American Express to add money to my account?,supported_cards_and_currencies,Neutral,Low,Neutral
889,test,can you tell me what cards and currencies you take?,supported_cards_and_currencies,Neutral,Low,Neutral
890,test,Can I use American Express to add money into my account?,supported_cards_and_currencies,Neutral,Low,Neutral
891,test,Will you accept my other card from the U.S.?,supported_cards_and_currencies,Neutral,Low,Neutral
892,test,What is accepted in regards to cards and currencies?,supported_cards_and_currencies,Neutral,Low,Neutral
893,test,Will you accept my other card?,supported_cards_and_currencies,Neutral,Low,Neutral
894,test,I would like to add money to my account through my American Express.,supported_cards_and_currencies,Neutral,Low,Neutral
895,test,Which cards do you guys support? I want to top up using my credit card.,supported_cards_and_currencies,Neutral,Low,Neutral
896,test,What credit cards are supported?,supported_cards_and_currencies,Neutral,Low,Neutral
897,test,What cards and currencies do you support?,supported_cards_and_currencies,Neutral,Low,Neutral
898,test,How do I transfer funds from my American Express into my account?,supported_cards_and_currencies,Neutral,Low,Neutral
899,test,How can I use American Express to add money to my account?,supported_cards_and_currencies,Neutral,Low,Neutral
900,test,"When adding money, what are the currencies you take?",supported_cards_and_currencies,Neutral,Low,Neutral
901,test,Which forms of currency are accepted?,supported_cards_and_currencies,Neutral,Low,Neutral
902,test,Are US credit cards accepted?,supported_cards_and_currencies,Neutral,Low,Neutral
903,test,"I want to add money but don't know what currencies you accept, can you tell me?",supported_cards_and_currencies,Neutral,Low,Neutral
904,test,why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,supported_cards_and_currencies,Neutral,Low,Negative
905,test,Tell me which cards and what currency is supported.,supported_cards_and_currencies,Neutral,Low,Neutral
906,test,Do you support all cards and currencies?,supported_cards_and_currencies,Neutral,Low,Neutral
907,test,Which credit or debit cards can I use to top up?,supported_cards_and_currencies,Neutral,Low,Neutral
908,test,What options do I have in regards to payment?,supported_cards_and_currencies,Neutral,Low,Neutral
909,test,I just have one other card from the US. Is that okay?,supported_cards_and_currencies,Neutral,Low,Neutral
910,test,What are all the currencies and cards supported to use this?,supported_cards_and_currencies,Neutral,Low,Neutral
911,test,What cards to do you support to top up.,supported_cards_and_currencies,Neutral,Low,Neutral
912,test,Do you accept other currencies besides US Dollars?,supported_cards_and_currencies,Neutral,Low,Neutral
913,test,Can I use any currency to add money?,supported_cards_and_currencies,Neutral,Low,Neutral
914,test,Is my currency okay to add money with?,supported_cards_and_currencies,Neutral,Low,Neutral
915,test,What cards and currencies will suffice?,supported_cards_and_currencies,Neutral,Low,Neutral
916,test,How can I use American Express to add funds to my account?,supported_cards_and_currencies,Neutral,Low,Neutral
917,test,What cards and currencies are supported?,supported_cards_and_currencies,Neutral,Low,Neutral
918,test,What currencies or cards do you support for topping up?,supported_cards_and_currencies,Neutral,Low,Neutral
919,test,Which cards and currencies do you support?,supported_cards_and_currencies,Neutral,Low,Neutral
920,test,Where can I obtain my virtual card?,getting_virtual_card,Neutral,Low,Neutral
921,test,How do you get a virtual card?,getting_virtual_card,Neutral,Low,Neutral
922,test,Where can I find a virtual card?,getting_virtual_card,Neutral,Low,Neutral
923,test,Is there an option to have a virtual card?,getting_virtual_card,Neutral,Low,Neutral
924,test,If I don't want a physical card can i get a virtual version?,getting_virtual_card,Neutral,Low,Neutral
925,test,I requested a virtual card but it is not showing up. Why?,getting_virtual_card,Neutral,Low,Neutral
926,test,Can you tell me how to order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
927,test,Where is the virtual card?,getting_virtual_card,Neutral,Low,Neutral
928,test,what is the virtual card,getting_virtual_card,Neutral,Low,Neutral
929,test,how do i get a virtual card?,getting_virtual_card,Neutral,Low,Neutral
930,test,Where do I order a virtual card from?,getting_virtual_card,Neutral,Low,Neutral
931,test,Why did I not get a virtual card yet?,getting_virtual_card,Neutral,Low,Neutral
932,test,How can I order virtual cards?,getting_virtual_card,Neutral,Low,Neutral
933,test,Can you tell me where I can order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
934,test,Is it possible for me to get a virtual card?,getting_virtual_card,Neutral,Low,Neutral
935,test,Is this where I order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
936,test,What are the steps to getting a virtual card?,getting_virtual_card,Neutral,Low,Neutral
937,test,help me obtain a virtual card,getting_virtual_card,Neutral,Low,Neutral
938,test,Where is the virtual card located?,getting_virtual_card,Neutral,Low,Neutral
939,test,Where can I order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
940,test,Where do I obtain my virtual card?,getting_virtual_card,Neutral,Low,Neutral
941,test,I want a virtual card!,getting_virtual_card,Neutral,Low,Neutral
942,test,I want one of those virtual cards!,getting_virtual_card,Neutral,Low,Neutral
943,test,Are virtual cards available to get?,getting_virtual_card,Neutral,Low,Neutral
944,test,Can you help me sign up for a virtual card?,getting_virtual_card,Neutral,Low,Neutral
945,test,Can I get a copy of the card by email?,getting_virtual_card,Neutral,Low,Neutral
946,test,Where do I find the virtual card?,getting_virtual_card,Neutral,Low,Neutral
947,test,why do i not have a virtual card,getting_virtual_card,Neutral,Low,Neutral
948,test,How do I order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
949,test,"I thought I was going to get a virtual card but I haven't received it yet, how can we resolve this?",getting_virtual_card,Neutral,Low,Neutral
950,test,Please help me get a virtual card.,getting_virtual_card,Neutral,Low,Neutral
951,test,Can I order a virtual card?,getting_virtual_card,Neutral,Low,Neutral
952,test,Where can I go to get a virtual card?,getting_virtual_card,Neutral,Low,Neutral
953,test,Where are the virtual cards located?,getting_virtual_card,Neutral,Low,Neutral
954,test,I would like a virtual card- where can I purchase one?,getting_virtual_card,Neutral,Low,Neutral
955,test,When should I receive my virtual card?,getting_virtual_card,Neutral,Low,Neutral
956,test,I need to reorder my virtual card!,getting_virtual_card,Neutral,Low,Neutral
957,test,Where can I get a virtual card?,getting_virtual_card,Neutral,Low,Neutral
958,test,Is there a way to obtain a virtual card?,getting_virtual_card,Neutral,Low,Neutral
959,test,Can I have one of the virtual cards?,getting_virtual_card,Neutral,Low,Neutral
960,test,Will my card be accepted all over the world?,card_acceptance,Neutral,Low,Neutral
961,test,Who accepts this card?,card_acceptance,Neutral,Low,Neutral
962,test,Can I use my card for payment all over the world?,card_acceptance,Neutral,Low,Neutral
963,test,It will be fine to use at any establishment that accepts Mastercard.,card_acceptance,Neutral,Low,Neutral
964,test,Where can the card be used?,card_acceptance,Neutral,Low,Neutral
965,test,Can my card be used everywhere?,card_acceptance,Neutral,Low,Neutral
966,test,Are there any limits on where I can use my card?,card_acceptance,Neutral,Low,Neutral
967,test,What stores can I sue my card?,card_acceptance,Neutral,Low,Neutral
968,test,Can I use my card anywhere I want?,card_acceptance,Neutral,Low,Neutral
969,test,Is there anywhere my card will not be accepted?,card_acceptance,Neutral,Low,Neutral
970,test,What are the rules to where I can use my card?,card_acceptance,Neutral,Low,Neutral
971,test,Do you know where my card will be accepted?,card_acceptance,Neutral,Low,Neutral
972,test,What places can I use my card?,card_acceptance,Neutral,Low,Neutral
973,test,Is my card accepted everywhere?,card_acceptance,Neutral,Low,Neutral
974,test,What places will accept my card for payment?,card_acceptance,Neutral,Low,Neutral
975,test,Does this card work everywhere?,card_acceptance,Neutral,Low,Neutral
976,test,"

What businesses accept this card?",card_acceptance,Neutral,Low,Neutral
977,test,Where can I use my card?,card_acceptance,Neutral,Low,Neutral
978,test,Which outlets accept my card?,card_acceptance,Neutral,Low,Neutral
979,test,"I am traveling to Germany, Will I be able to use my card there?",card_acceptance,Neutral,Low,Neutral
980,test,What stores will take my credit card as payment?,card_acceptance,Neutral,Low,Neutral
981,test,Is there any place I cannot use my card?,card_acceptance,Neutral,Low,Neutral
982,test,Will I be able to use my card anywhere?,card_acceptance,Neutral,Low,Neutral
983,test,Is my card usable anywhere?,card_acceptance,Neutral,Low,Neutral
984,test,Is it acceptable to use my card anywhere?,card_acceptance,Neutral,Low,Neutral
985,test,Can I use my card everywhere?,card_acceptance,Neutral,Low,Neutral
986,test,Where is my card accepted?,card_acceptance,Neutral,Low,Neutral
987,test,Where can I pay with my debit or credit card?,card_acceptance,Neutral,Low,Neutral
988,test,Where should my card work?,card_acceptance,Neutral,Low,Neutral
989,test,areas card is accpeted,card_acceptance,Neutral,Low,Neutral
990,test,places i can use the card,card_acceptance,Neutral,Low,Neutral
991,test,Can I make online purchases with my card?,card_acceptance,Neutral,Low,Neutral
992,test,Does every place of business accept this card?,card_acceptance,Neutral,Low,Neutral
993,test,What places will accept my card?,card_acceptance,Neutral,Low,Neutral
994,test,Can I use my card anywere?,card_acceptance,Neutral,Low,Neutral
995,test,Will any business take this card?,card_acceptance,Neutral,Low,Neutral
996,test,Will filling stations accept my card?,card_acceptance,Neutral,Low,Neutral
997,test,Where am I able to use the card?,card_acceptance,Neutral,Low,Neutral
998,test,What can I use my card to pay for?,card_acceptance,Neutral,Low,Neutral
999,test,Who accepts my card?,card_acceptance,Neutral,Low,Neutral
1000,test,My top-up was cancelled; will I receive a refund?,top_up_reverted,Neutral,Medium,Neutral
1001,test,How do I fix a reverted top up?,top_up_reverted,Neutral,Medium,Neutral
1002,test,Is it possible to tell if my top up has reverted?,top_up_reverted,Neutral,Low,Neutral
1003,test,"My top-up showed as complete, but it's no longer there! What's going on here?",top_up_reverted,Negative,Medium,Negative
1004,test,"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please.",top_up_reverted,Neutral,Medium,Neutral
1005,test,It seems my top up is reverted?,top_up_reverted,Neutral,Medium,Neutral
1006,test,The app wouldn't accept my top up.,top_up_reverted,Neutral,Medium,Neutral
1007,test,"I topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?",top_up_reverted,Negative,Medium,Negative
1008,test,"I believe my money did not go through with my top up, was there a problem on your end?",top_up_reverted,Neutral,Medium,Neutral
1009,test,"My top-up was reverted, why did this happen?",top_up_reverted,Neutral,Medium,Neutral
1010,test,I put money into my account for the minimum balance but the application didn't accept.,top_up_reverted,Neutral,Medium,Neutral
1011,test,Can you tell me if my top-up has been cancelled?,top_up_reverted,Neutral,Low,Neutral
1012,test,I got topped up but the application reverted it.,top_up_reverted,Neutral,Medium,Neutral
1013,test,Why would my top up be cancelled?,top_up_reverted,Neutral,Low,Neutral
1014,test,There appears to have been a reversion in my top up,top_up_reverted,Neutral,Medium,Neutral
1015,test,The application reverted my top-up.,top_up_reverted,Neutral,Medium,Neutral
1016,test,I think my top-up was cancelled.,top_up_reverted,Neutral,Medium,Neutral
1017,test,I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,top_up_reverted,Negative,Medium,Neutral
1018,test,I topped up but the app reverted it,top_up_reverted,Neutral,Medium,Neutral
1019,test,I went to top up and it is no longer there.  Was it sent back?,top_up_reverted,Neutral,Medium,Neutral
1020,test,What happened to my top-up?,top_up_reverted,Neutral,Low,Neutral
1021,test,Can you tell me why my top up was reverted?,top_up_reverted,Neutral,Low,Neutral
1022,test,For what reason would a top up be reverted and returned to my account?,top_up_reverted,Neutral,Low,Neutral
1023,test,"When I topped up, the app reverted my funds.",top_up_reverted,Neutral,Low,Neutral
1024,test,What happened to where my top-up was canceled?,top_up_reverted,Neutral,Low,Neutral
1025,test,I tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted,Neutral,Low,Neutral
1026,test,The app reverted my top off.,top_up_reverted,Neutral,Low,Neutral
1027,test,The app reverted my action when I topped up.,top_up_reverted,Neutral,Low,Neutral
1028,test,Was my top up reversed?,top_up_reverted,Neutral,Low,Neutral
1029,test,"I see my top-up was canceled, but why?",top_up_reverted,Neutral,Low,Neutral
1030,test,Do you know if my top-up has been cancelled?,top_up_reverted,Neutral,Low,Neutral
1031,test,has my top-up has been cancelled,top_up_reverted,Neutral,Low,Neutral
1032,test,My top-up was revoked.,top_up_reverted,Neutral,Low,Neutral
1033,test,Causes of top-up cancellation,top_up_reverted,Neutral,Low,Neutral
1034,test,The app reverted what I topped up.,top_up_reverted,Neutral,Low,Neutral
1035,test,Has my top up been reverted?,top_up_reverted,Neutral,Low,Neutral
1036,test,Im very upset as my top-up was canceled and I have no idea why.,top_up_reverted,Negative,Low,Negative
1037,test,My top-up has been cancelled.,top_up_reverted,Neutral,Low,Neutral
1038,test,On my last transaction it seem that my top-up was not successful.,top_up_reverted,Neutral,Low,Neutral
1039,test,I'd like to know why my top-up was canceled please.,top_up_reverted,Neutral,Low,Neutral
1040,test,I tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. Should this not be a faster process? I need you to please check over my account because something has went wrong.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1041,test,How come I don't see my deposit in my account yet?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1042,test,Is there a reason why my account isn't updating because I used a check to  balance my account?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1043,test,"I don't know why the deposit I made a week ago still hasn't showed up, I really need the money now.",balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1044,test,I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,balance_not_updated_after_cheque_or_cash_deposit,Negative,High,Negative
1045,test,Where is my cash deposit?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1046,test,How can I get the cash deposit to show up on my account?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1047,test,When will I see the cash I deposited this morning as available?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1048,test,cash from this morning has not deposited,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1049,test,Where is the cash from my cheque I recently deposited?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1050,test,Cash deposit to my account but it has not appeared.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1051,test,"When I deposit cheques and cash, my balance does not update.",balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1052,test,I made a deposit this morning but it is still pending?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1053,test,cash deposit to my account has shown a red flag.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1054,test,I have paid money into my account but it doesn't show.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1055,test,The balance on my account wasn't updated after I made a depost.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1056,test,Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1057,test,I deposited a check but my balance is still the same.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1058,test,IM still waiting for my account to update from a cash deposit?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1059,test,"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1060,test,Where is my deposit?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1061,test,My bank statement doesn't show the cash deposit I made recently.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1062,test,My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1063,test,Why didn't my balance update after my cash or checque deposit?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1064,test,Why is the cash deposit not showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1065,test,I made a deposit of cash and check that has not been added to my balance.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1066,test,Why hasn't my balance increased after depositing a check?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1067,test,Why does my account not accept cash deposits?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1068,test,What happened to the cash that I tried to deposit into my account? It's gone!,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1069,test,"I had a cheque deposited, but I still haven't seen the cash.",balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1070,test,"A cheque deposit hasn't posted to my account, when will my balance update?",balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1071,test,I submitted a cash deposit to my account but it hasn't posted yet.,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1072,test,I sent a cheque  a few days ago and nothing has happened to my account yet. Can you please check on this for me?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1073,test,Has the check I deposited cleared to I can get the cash?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Low,Neutral
1074,test,How long does it take to process cheque deposits?,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Low,Neutral
1075,test,How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.,balance_not_updated_after_cheque_or_cash_deposit,Negative,High,Negative
1076,test,I deposited cash this morning and I am still waiting,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Negative
1077,test,Balance hasn't been updated following a cheque or cash deposit,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1078,test,I tired to deposit some cash into my account but it's not there,balance_not_updated_after_cheque_or_cash_deposit,Neutral,Medium,Neutral
1079,test,"I sent you a cheque couple days ago, nothing happened to my account yet! This is unacceptable, where is my money??",balance_not_updated_after_cheque_or_cash_deposit,Negative,Medium,Negative
1080,test,I have a strange payment in my statement,card_payment_not_recognised,Neutral,High,Neutral
1081,test,There is a charge on my card that I did not make,card_payment_not_recognised,Neutral,High,Neutral
1082,test,I saw a payment i did not do,card_payment_not_recognised,Neutral,High,Neutral
1083,test,There is a payment that is not mine in the app.  Please advise/,card_payment_not_recognised,Neutral,High,Neutral
1084,test,An unauthorized payment is in my app,card_payment_not_recognised,Neutral,High,Neutral
1085,test,I did not make this card payment.,card_payment_not_recognised,Neutral,High,Neutral
1086,test,What should I do if I see a payment I didn't make?,card_payment_not_recognised,Neutral,High,Neutral
1087,test,I found an unauthorized card payment,card_payment_not_recognised,Neutral,High,Neutral
1088,test,there is a transaction on my account that i didnt make,card_payment_not_recognised,Neutral,High,Neutral
1089,test,I don't recall making that payment?,card_payment_not_recognised,Neutral,High,Neutral
1090,test,There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!,card_payment_not_recognised,Negative,High,Negative
1091,test,Has someone accessed my card there are payments I did not make that are showing up on the app.,card_payment_not_recognised,Neutral,High,Neutral
1092,test,There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,card_payment_not_recognised,Neutral,High,Neutral
1093,test,Why would there be a payment on my account I don't recognize?,card_payment_not_recognised,Neutral,High,Neutral
1094,test,I have a payment I didn't do,card_payment_not_recognised,Neutral,High,Neutral
1095,test,There is a payment that is not mine.,card_payment_not_recognised,Neutral,High,Neutral
1096,test,Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,card_payment_not_recognised,Neutral,High,Neutral
1097,test,There is a card payment I do not recognise.,card_payment_not_recognised,Neutral,High,Neutral
1098,test,I don't recognise a card payment,card_payment_not_recognised,Neutral,High,Neutral
1099,test,Payment i did not do,card_payment_not_recognised,Neutral,High,Neutral
1100,test,"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.",card_payment_not_recognised,Neutral,High,Neutral
1101,test,I think my statement has a fraudulent charge,card_payment_not_recognised,Neutral,High,Neutral
1102,test,"I'm concerned about a payment that has recently been made on my card.  I do not recognize the name that the transaction went to, can you help me?",card_payment_not_recognised,Neutral,High,Neutral
1103,test,What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,card_payment_not_recognised,Negative,High,Neutral
1104,test,I have a payment listed in error.,card_payment_not_recognised,Neutral,High,Neutral
1105,test,What can I do about some payments on my card I didn't make.  Please put a freeze on my card till we can figure this out.,card_payment_not_recognised,Negative,High,Neutral
1106,test,I'm not familiar with a card payment.,card_payment_not_recognised,Neutral,High,Neutral
1107,test,I have an unauthorized transaction on my statement,card_payment_not_recognised,Neutral,High,Neutral
1108,test,There is a payment in the App that is not mine.,card_payment_not_recognised,Negative,High,Neutral
1109,test,I don't know where this transaction came from?,card_payment_not_recognised,Neutral,High,Neutral
1110,test,I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,card_payment_not_recognised,Neutral,High,Neutral
1111,test,"I know I didn't make this payment showing up on my card, I don't remember this person at all.",card_payment_not_recognised,Negative,High,Neutral
1112,test,Somebody used my card to make a purchase,card_payment_not_recognised,Neutral,High,Neutral
1113,test,There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?,card_payment_not_recognised,Negative,High,Neutral
1114,test,Some of my card payments look different than where I purchased products from. Why is that?,card_payment_not_recognised,Neutral,High,Neutral
