row_index,text_en,text_singlish,category,sentiment,priority
7551,I am trying to transfer money and something is going wrong.,salli transfer karanna try karanava mokak hari varadenava.,failed_transfer,Neutral,Medium
7552,I am unsuccessfully trying to make a transfer can you help?,"transfer ekak karanna unsuccessfully try karanava, udav karanna puluvanda?",failed_transfer,Neutral,Medium
7553,"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.","mage account eken yaluvage account ekata salli transfer karaganna baa, reject venavama. ayi kiyala kiyanna puluvanda? account eke enough funds tiyenava transfer karanna.",failed_transfer,Neutral,Medium
7554,Why did the bank reject my transfer?,bank eka mage transfer eka reject kale ayi?,failed_transfer,Neutral,Medium
7555,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.","try kala try kala, et transfer eka complete karaganna bari vuna. mokada varadila tiyenne kiyala kiyanna.",failed_transfer,Neutral,Medium
7556,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,payment ekak karanna try karaddi error ekak labenava. flat ekak purchase karanna mortgage payment eka go through venna one. udav karanna puluvanda?,failed_transfer,Neutral,Medium
7557,The transger I tried to make failed.,karanna try karapu transger eka fail vuna.,failed_transfer,Neutral,Medium
7558,"When I tried to transfer funds to my friend today I was unable to do so, why?","ada yaluvekuta funds transfer karanna try karaddi karaganna bari vuna, ayi?",failed_transfer,Neutral,Medium
7559,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.","yaluvota salli send karanna try karanava reject venavama. ayi kiyala terenne naa, karunakarala kiyanna.",failed_transfer,Neutral,Medium
7560,why do i have a failed transfer,mata failed transfer ekak tiyenne ayi,failed_transfer,Neutral,Medium
7561,I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,godak standard transfer ekak complete karanna try kala danatamat 5 parak. mokada me? oyalage system eke prashnayakda tiyenne?,failed_transfer,Negative,Medium
7562,"When I attempted to make a transfer, it failed.",transfer ekak karanna attempt karaddi fail vuna.,failed_transfer,Neutral,Medium
7563,Why can't my transfer complete?,mage transfer eka complete venne natte ayi?,failed_transfer,Neutral,Medium
7564,Why can't I complete the transfer?,transfer eka complete karanna bari ayi?,failed_transfer,Neutral,Medium
7565,I want to transfer money. How do I do that for my account?,salli transfer karanna one. mage account ekata eka karanne kohomada?,transfer_into_account,Neutral,Low
7566,How do I transfer money into my account?,mage account ekata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7567,How can I link my bank to my top up account?,mage bank eka top up account ekata link karanne kohomada?,transfer_into_account,Neutral,Low
7568,I have an account that is empty of funds. Can I transfer some from another bank?,mage account eke funds naa. vena bank ekakin transfer karaganna puluvanda?,transfer_into_account,Neutral,Low
7569,HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,mage BANK ACCOUNT eken salli TRANSFER karanne kohomada?,transfer_into_account,Neutral,Low
7570,Whats the transfer process,Transfer process eka mokakda,transfer_into_account,Neutral,Low
7571,How can you assist me on topping up on bank transfers to my account?,bank transfers valin mage account ekata top up karanna udav karanne kohomada?,transfer_into_account,Neutral,Low
7572,Can I add money to my account via bank transfer?,bank transfer ekakin mage account ekata salli add karanna puluvanda?,transfer_into_account,Neutral,Low
7573,I want to op up my account by using bank transfer. How do I go about it?,bank transfer use karala account eka top up karanna one. eka karanne kohomada?,transfer_into_account,Neutral,Low
7574,I have questions about how to transfer money to my account.,account ekata salli transfer karanne kohomada kiyala questions tiyenava.,transfer_into_account,Neutral,Low
7575,I need to add money to my account. Can I do so via bank transfer?,account ekata salli add karanna one. bank transfer ekakin karanna puluvanda?,transfer_into_account,Neutral,Low
7576,Can I use my bank account to send me more money?,mage bank account eken tava salli send karaganna puluvanda?,transfer_into_account,Neutral,Low
7577,I can't figure out how to transfer money into my account.,account ekata salli transfer karanne kohomada kiyala terenne naa.,transfer_into_account,Neutral,Low
7578,Can you please explain how to transfer money using the bank transfer process?,bank transfer process eken salli transfer karanne kohomada kiyala explain karanna puluvanda?,transfer_into_account,Neutral,Low
7579,How simple is it to transfer money into my account?,account ekata salli transfer karana eka kochchara simple da?,transfer_into_account,Neutral,Low
7580,How can my account have money transferred into it?,mage account ekata salli transfer venne kohomada?,transfer_into_account,Neutral,Low
7581,"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?","vena account ekakin funds transfer karanna desperate one, karanne kohomada?",transfer_into_account,Negative,Low
7582,How do I use bank transfer to top up my account?,bank transfer use karala account eka top up karanne kohomada?,transfer_into_account,Neutral,Low
7583,How do I top up?,top up karanne kohomada?,transfer_into_account,Neutral,Low
7584,Why can I not transfer money into my account?,mage account ekata salli transfer karanna bari ayi?,transfer_into_account,Neutral,Medium
7585,How can I move money from an account at another bank to this one?,vena bank ekaka account ekakin mekata salli move karanne kohomada?,transfer_into_account,Neutral,Low
7586,What process should I use to transfer money into my account?,account ekata salli transfer karanna use karanna ona process eka mokakda?,transfer_into_account,Neutral,Low
7587,"I want to transfer money into my account, what do I do?","account ekata salli transfer karanna one, mokada karanne?",transfer_into_account,Neutral,Low
7588,I need to deposit money to my account,account ekata salli deposit karanna one,transfer_into_account,Neutral,Low
7589,Can you transfer money to your card by bank transfer?,bank transfer ekakin card ekata salli transfer karanna puluvanda?,transfer_into_account,Neutral,Low
7590,What do you do to transfer money to my account?,account ekata salli transfer karanna mokada karanne?,transfer_into_account,Neutral,Low
7591,How can I move money from my account at a different bank to the account I have at this bank.,vena bank ekaka account ekakin me bank eke account ekata salli move karanne kohomada.,transfer_into_account,Neutral,Low
7592,Please provide details on how to top up my account using transfer option,transfer option eken account eka top up karanne kohomada kiyala details labadenna,transfer_into_account,Neutral,Low
7593,Where can I find out how to transfer money into my account.,account ekata salli transfer karanne kohomada kiyala danaganne kohenda.,transfer_into_account,Neutral,Low
7594,How does it work when I transfer money into my account?,account ekata salli transfer karaddi eka vada karanne kohomada?,transfer_into_account,Neutral,Low
7595,I need assistance with transferring funds to another account.,vena account ekakata funds transfer karanna udav one.,transfer_into_account,Neutral,Low
7596,How can I add money to my account from another account I have?,vena account ekakin mage account ekata salli add karanne kohomada?,transfer_into_account,Neutral,Low
7597,I have money in a foreign account that I want to send to this account.,foreign account ekaka salli tiyenava me account ekata yavanna one.,transfer_into_account,Neutral,Low
7598,How can I transfer money into my account?,account ekata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7599,I need to move money from another bank to this account.,vena bank ekakin me account ekata salli move karanna one.,transfer_into_account,Neutral,Low
7600,I need to transfer money into this account from my other bank account.,vena bank account ekakin me account ekata salli transfer karanna one.,transfer_into_account,Neutral,Low
7601,How do I go forth with bank transfers for top up accounts?,top up accounts valata bank transfers use karanne kohomada?,transfer_into_account,Neutral,Low
7602,"I have an account at another bank, but I want to transfer some of the money to my account here.
.","vena bank ekaka account ekak tiyenava, in tikak metana tiyena account ekata transfer karanna one.",transfer_into_account,Neutral,Low
7603,"I want to do a bank transfer to this bank, from an account at another bank.",vena bank ekaka account ekakin me bank ekata bank transfer ekak karanna one.,transfer_into_account,Neutral,Low
7604,What are my bank details so I can do a transfer?,transfer ekak karanna mage bank details monavada?,transfer_into_account,Neutral,Low
7605,How would I use a bank transfer for topping my account?,account ekata top up karanna bank transfer ekak use karanne kohomada?,transfer_into_account,Neutral,Low
7606,I would like to know how to transfer money into my account.,account ekata salli transfer karanne kohomada kiyala danaganna one.,transfer_into_account,Neutral,Low
7607,My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,mage account eke funds naa. bank transfer ekakin tava salli submit karanna ida tiyenavada?,transfer_into_account,Neutral,Low
7608,How does a bank transfer for topping my account work?,account ekata top up bank transfer ekak vada karanne kohomada?,transfer_into_account,Neutral,Low
7609,I'd like to know how transferring my money into my account works.,account ekata salli transfer venne kohomada kiyala danaganna one.,transfer_into_account,Neutral,Low
7610,How is my money transferred to the account,account ekata mage salli transfer venne kohomada,transfer_into_account,Neutral,Low
7611,How do I top up my account with a bank transfer?,bank transfer ekakin account eka top up karanne kohomada?,transfer_into_account,Neutral,Low
7612,I need to transfer money to my account from another bank,vena bank ekakin account ekata salli transfer karanna one,transfer_into_account,Neutral,Low
7613,I would like to transfer money into my account.,account ekata salli transfer karanna one.,transfer_into_account,Neutral,Low
7614,I would like to transfer money from my checking account to my savings account.,checking account eken savings account ekata salli transfer karanna one.,transfer_into_account,Neutral,Low
7615,I want to transfer money into my account,account ekata salli transfer karanna one,transfer_into_account,Neutral,Low
7616,What transfer methods do you accept?,oyala accept karana transfer methods monavada?,transfer_into_account,Neutral,Low
7617,"I need to transfer money into my account, and I don't know how to do that.","account ekata salli transfer karanna one, karanne kohomada kiyala danne naa.",transfer_into_account,Neutral,Low
7618,"I need to transfer money into my account, HOW?","account ekata salli transfer karanna one, kohomada?",transfer_into_account,Neutral,Low
7619,Can I transfer money to my card via bank-transfer?,bank-transfer ekakin card ekata salli transfer karanna puluvanda?,transfer_into_account,Neutral,Low
7620,How can I transfer some money into a foreign account?,foreign account ekakata salli tikak transfer karanne kohomada?,transfer_into_account,Neutral,Low
7621,I need to know the process to transfer money into my account.,account ekata salli transfer karana process eka danaganna one.,transfer_into_account,Neutral,Low
7622,Can I add money to top up my account via a bank transfer?,bank transfer ekakin account eka top up karanna add karanna puluvanda?,transfer_into_account,Neutral,Low
7623,What currencies can I use to top up my account?,account eka top up karanna use karanna puluvan currencies monavada?,transfer_into_account,Neutral,Low
7624,How do I top up my account using transfer?,transfer ekakin account eka top up karanne kohomada?,transfer_into_account,Neutral,Low
7625,Account topping up bank transfers to my account assistance please?,account ekata bank transfers valin top up karanna udav karannako?,transfer_into_account,Neutral,Low
7626,I want to take some funds from my other bank account and add them to this one.,vena bank account ekakin funds tikak gena mekata add karanna one.,transfer_into_account,Neutral,Low
7627,I need more money in my account. Can I add more by transferring?,account ekata tava salli one. transfer karala add karanna puluvanda?,transfer_into_account,Neutral,Low
7628,How do I go about transferring money into my bank account?,bank account ekata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7629,How do I go forth on transferring a sum of money from one account to another?,eka account ekakin tava account ekakata salli sum ekak transfer karanne kohomada?,transfer_into_account,Neutral,Low
7630,How do I initiated a bank transfer to top up?,top up karanna bank transfer ekak initiate karanne kohomada?,transfer_into_account,Neutral,Low
7631,How can I transfer money between accounts?,accounts atare salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7632,Whats the process of tranfering money into an account?,account ekakata salli transfer karana process eka mokakda?,transfer_into_account,Neutral,Low
7633,"I would like to top up my account with a bank transfer, is that allowed?","bank transfer ekakin account eka top up karanna one, ekata ida tiyenavada?",transfer_into_account,Neutral,Low
7634,How can I deposit money to my account?,account ekata salli deposit karanne kohomada?,transfer_into_account,Neutral,Low
7635,I have zero dollars in my account. Can I submit additional funds via bank transfer?,account eke dollar zero. bank transfer ekakin tava funds submit karanna puluvanda?,transfer_into_account,Neutral,Low
7636,What are the steps for  making a transfer for topping up?,top up karanna transfer ekak karana steps monavada?,transfer_into_account,Neutral,Low
7637,"For my account, how do I transfer money in?",mage account ekata salli kohomada transfer karanne?,transfer_into_account,Neutral,Low
7638,How do I transfer money between two of my accounts?,mage accounts dekak atare salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7639,What is the procedure to transfer money to my account?,account ekata salli transfer karana procedure eka mokakda?,transfer_into_account,Neutral,Low
7640,Is a bank transfer acceptable for topping up my account?,account ekata top up karanna bank transfer ekak acceptable da?,transfer_into_account,Neutral,Low
7641,I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?,mage account eke tava salli naa. account ekata salli danna bank transfer ekak karanna vidiyak tiyenavada?,transfer_into_account,Neutral,Low
7642,I need to transfer funds from my other bank account into this bank account.,vena bank account ekakin me bank account ekata funds transfer karanna one.,transfer_into_account,Neutral,Low
7643,I want to transfer a sum of money from another bank account I have into this one,vena bank account ekakin sum ekak mekata transfer karanna one,transfer_into_account,Neutral,Low
7644,Can I transfer money to my account with the app?,app eken account ekata salli transfer karanna puluvanda?,transfer_into_account,Neutral,Low
7645,Can you tell me how transferring money into my account works?,account ekata salli transfer karana eka vada karanne kohomada kiyala kiyanna puluvanda?,transfer_into_account,Neutral,Low
7646,Help! My account doesn't show any funds. Is transferring funds an option I can use?,udav! mage account eke funds kisivak pennanne naa. funds transfer kirima option ekak vidihata use karanna puluvanda?,transfer_into_account,Neutral,Low
7647,How do I transfer cash my into my account?,account ekata cash transfer karanne kohomada?,transfer_into_account,Neutral,Low
7648,How can I top up my account by bank transfer?,bank transfer ekakin account eka top up karanne kohomada?,transfer_into_account,Neutral,Low
7649,I was wondering about transferring money into my account and how it works.  Can you tell me about that?,account ekata salli transfer karana eka ganat eka vada karanne kohomada kiyalat danaganna ona vuna. kiyanna puluvanda?,transfer_into_account,Neutral,Low
7650,My money is all gone. What ways are okay to add money to my account?,mage salli okkoma ivarayi. account ekata salli add karanna OK ways monavada?,transfer_into_account,Neutral,Low
7651,I need to move money from one of my other accounts to this one.,vena account ekakin mekata salli move karanna one.,transfer_into_account,Neutral,Low
7652,What is the process for transferring money into my account?,account ekata salli transfer karana process eka mokakda?,transfer_into_account,Neutral,Low
7653,Tell me how to top up my account using bank transfer.,bank transfer use karala account eka top up karanne kohomada kiyala kiyanna.,transfer_into_account,Neutral,Low
7654,Can I top-up my card using a bank transfer.,bank transfer ekakin card eka top-up karanna puluvanda.,transfer_into_account,Neutral,Low
7655,Can I use a bank transfer to add money to my account?,account ekata salli add karanna bank transfer ekak use karanna puluvanda?,transfer_into_account,Neutral,Low
7656,"I want to top up by transfering accounts, What do I do?","accounts transfer karala top up karanna one, mokada karanne?",transfer_into_account,Neutral,Low
7657,show me how to transfer to my account,account ekata transfer karanne kohomada kiyala pennanna,transfer_into_account,Neutral,Low
7658,How does your app transfer the money,oyalage app eken salli transfer venne kohomada,transfer_into_account,Neutral,Low
7659,How do I deposit through bank transfer?,bank transfer ekakin deposit karanne kohomada?,transfer_into_account,Neutral,Low
7660,My account is depleted. Can I transfer funds from another bank?,mage account eke salli depleted. vena bank ekakin funds transfer karaganna puluvanda?,transfer_into_account,Neutral,Low
7661,Can you please explain the topping up transfer process?,top up transfer process eka explain karanna puluvanda?,transfer_into_account,Neutral,Low
7662,What can I expect if I use bank transfer to top up my account?,account eka top up karanna bank transfer use kalot mokada expect karanne?,transfer_into_account,Neutral,Low
7663,I want to transfer some money from my other bank account into this one.,vena bank account ekakin mekata salli tikak transfer karanna one.,transfer_into_account,Neutral,Low
7664,I want to transfer money from another account into this one.,vena account ekakin mekata salli transfer karanna one.,transfer_into_account,Neutral,Low
7665,I would like to move money from one account to another to top off my account. Can you explain how I can do that?,account eka top off karanna eka account ekakin tava account ekakata salli move karanna one. eka karanne kohomada kiyala explain karanna puluvanda?,transfer_into_account,Neutral,Low
7666,Can I withdraw money from another bank and transfer it into my empty account?,vena bank ekakin salli withdraw karala mage empty account ekata transfer karanna puluvanda?,transfer_into_account,Neutral,Low
7667,How can I go about transferring money to my account?,account ekata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7668,How can I transfer money to this account from another bank?,vena bank ekakin me account ekata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7669,can i transfer money i the app,app eke salli transfer karanna puluvanda,transfer_into_account,Neutral,Low
7670,How do I transfer money from one bank account to another?,eka bank account ekakin tava ekakata salli transfer karanne kohomada?,transfer_into_account,Neutral,Low
7671,What steps are taken to transfer money into my account?,account ekata salli transfer karanna ganna steps monavada?,transfer_into_account,Neutral,Low
7672,I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,"mage account eke salli ivarayi, bank transfer ekakin tava danna puluvanda kiyala asayi?",transfer_into_account,Neutral,Low
7673,Can you please explain how bank transfers work?,bank transfers vada karanne kohomada kiyala explain karanna puluvanda?,transfer_into_account,Neutral,Low
7674,Can you help me transfer funds from another bank account to this account?,vena bank account ekakin me account ekata funds transfer karanna udav karanna puluvanda?,transfer_into_account,Neutral,Low
7675,I am looking to transfer some money from my other bank account into this one.,vena bank account ekakin mekata salli tikak transfer karanna balaporottu venava.,transfer_into_account,Neutral,Low
7676,where do i go to transfer money from one account to this one,eka account ekakin mekata salli transfer karanne kohenda,transfer_into_account,Neutral,Low
7677,I need money put into this account from another one.,vena account ekakin me account ekata salli danna one.,transfer_into_account,Neutral,Low
7678,Do you know how I can verify that I did a top-up to my card?,mage card ekata top-up ekak kala kiyala verify karanne kohomada kiyala dannavada?,verify_top_up,Neutral,Low
7679,where is the code for verifying the top up card?,top up card eka verify karana code eka koheda?,verify_top_up,Neutral,Low
7680,The top-up card is verified how?,top-up card eka verify venne kohomada?,verify_top_up,Neutral,Low
7681,Tell me about verifying top-up,top-up verify kirima gana kiyannako,verify_top_up,Neutral,Low
7682,What is the verification code for my top up card?,mage top up card eke verification code eka mokakda?,verify_top_up,Neutral,Low
7683,Explain to me how to verify the top-up card.,top-up card eka verify karanne kohomada kiyala explain karanna.,verify_top_up,Neutral,Low
7684,How can I verify my top-up card?,mage top-up card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7685,Can you show me how to verify the top-up card?,top-up card eka verify karanne kohomada kiyala pennanna puluvanda?,verify_top_up,Neutral,Low
7686,Can you explain to me the way to verify my top up has gone through?,mage top up eka go through vuna verify karana vidiya explain karanna puluvanda?,verify_top_up,Neutral,Low
7687,I can't find the top-up card verification code.,top-up card verification code eka hoyaganna baa.,verify_top_up,Neutral,Low
7688,I would like to receive instructions showing the verification process for top up cards..,top up card vala verification process eka pennana instructions labaganna one.,verify_top_up,Neutral,Low
7689,Where is the top-up verification code located?,top-up verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7690,For what reason must I authenticate the top up?,top up eka authenticate karanna ona ayi?,verify_top_up,Neutral,Low
7691,what's my top-up verification code?,mage top-up verification code eka mokakda?,verify_top_up,Neutral,Low
7692,Why do the top-ups need to be verified?,top-ups verify karanna ona ayi?,verify_top_up,Neutral,Low
7693,Does the top-up need verified?,top-up eka verify karanna oneda?,verify_top_up,Neutral,Low
7694,I am having trouble finding the top-up card verification code.,top-up card verification code eka hoyaganna prashnayak tiyenava.,verify_top_up,Neutral,Low
7695,Why do you ask for top-up verification?,top-up verification ahuve ayi?,verify_top_up,Neutral,Low
7696,Where can I find the top up verification code?,top up verification code eka kohen hoyagannada?,verify_top_up,Neutral,Low
7697,How is top-up verified?,top-up verify venne kohomada?,verify_top_up,Neutral,Low
7698,Do I need to verify my top-up card?,mage top-up card eka verify karanna oneda?,verify_top_up,Neutral,Low
7699,How do i verify my card?,mage card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7700,What is the point of verifying a top up?,top up ekak verify karana eke point eka mokakda?,verify_top_up,Neutral,Low
7701,How do I verify my top up?,mage top up eka verify karanne kohomada?,verify_top_up,Neutral,Low
7702,How do I find the top-up verification code?,top-up verification code eka hoyaganne kohomada?,verify_top_up,Neutral,Low
7703,Why does top-up need to be verified?,top-up verify karanna ona ayi?,verify_top_up,Neutral,Low
7704,why do i have to verify top up?,top up verify karanna ona ayi?,verify_top_up,Neutral,Low
7705,"I'm trying to verify my top-up card, but I can't find the code...?","mage top-up card eka verify karanna try karanava, code eka hoyaganna baa...?",verify_top_up,Neutral,Low
7706,How can I verify the top-up card?,top-up card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7707,how do I find the code to verify the top up card?,top up card eka verify karana code eka hoyaganne kohomada?,verify_top_up,Neutral,Low
7708,I need to find the top up verification code,top up verification code eka hoyaganna one,verify_top_up,Neutral,Low
7709,Please help me find my top-up verification code,mage top-up verification code eka hoyaganna udav karanna,verify_top_up,Neutral,Low
7710,Where can I find the verification code for the card top-up?,card top-up eke verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7711,Do I need to verify my top-up?,mage top-up eka verify karanna oneda?,verify_top_up,Neutral,Low
7712,Why do we need to verify a top-up card?,top-up card eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7713,I have a top up card. Where is the verification code?,top up card ekak tiyenava. verification code eka koheda?,verify_top_up,Neutral,Low
7714,How do I find the code needed in order to verify my top-up card?,top-up card eka verify karanna ona code eka hoyaganne kohomada?,verify_top_up,Neutral,Low
7715,How do i find my top-up card's verification code?,mage top-up card eke verification code eka hoyaganne kohomada?,verify_top_up,Neutral,Low
7716,How do I verify the top-up?,top-up eka verify karanne kohomada?,verify_top_up,Neutral,Low
7717,How many digits identify the top-up verification code?,top-up verification code eke digits kiyada tiyenne?,verify_top_up,Neutral,Low
7718,What is the significance of verifying the top-up?,top-up eka verify karana eke significance eka mokakda?,verify_top_up,Neutral,Low
7719,Why do we need to verify top-up?,top-up verify karanna ona ayi?,verify_top_up,Neutral,Low
7720,Please verify my top-up card,mage top-up card eka verify karanna,verify_top_up,Neutral,Low
7721,Is there a reason why top-up needs verifying?,top-up verify karanna ona reason ekak tiyenavada?,verify_top_up,Neutral,Low
7722,I don't know where the top-up verification code is.,top-up verification code eka tiyenne koheda kiyala danne naa.,verify_top_up,Neutral,Low
7723,Verifying the top-up seems like a hassle.,top-up verify karana eka hassle ekak vage.,verify_top_up,Neutral,Low
7724,I can't see a verification code anywhere,verification code ekak kohevat dakinne naa,verify_top_up,Neutral,Low
7725,Verify top-up card help?,top-up card eka verify karanna udav one?,verify_top_up,Neutral,Low
7726,What do I do to verify a top-up?,top-up ekak verify karanna mokada karanne?,verify_top_up,Neutral,Low
7727,Is there a way to verify a card top-up?,card top-up ekak verify karanna vidiyak tiyenavada?,verify_top_up,Neutral,Low
7728,How to verify top up card?,top up card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7729,Why are top-ups being verified?,top-ups verify karanne ayi?,verify_top_up,Neutral,Low
7730,why verify the top up? it doesnt make sense,top up eka ayi verify karanne? sense ekak naa,verify_top_up,Neutral,Low
7731,The top-up verification code is not visible.,top-up verification code eka penne naa.,verify_top_up,Neutral,Low
7732,"I just tried to top-up and now I'm getting an additional verification message, why?","top-up ekak try kala dan additional verification message ekak labenava, ayi?",verify_top_up,Neutral,Low
7733,Where do I find my code to verify my top-up card?,top-up card eka verify karana code eka tiyenne koheda?,verify_top_up,Neutral,Low
7734,Why verify the top-ups?,top-ups ayi verify karanne?,verify_top_up,Neutral,Low
7735,can you tell me where to find the top-up verification code?,top-up verification code eka tiyenne koheda kiyala kiyanna puluvanda?,verify_top_up,Neutral,Low
7736,How do I verify the top-up card?,top-up card eka verify karanne kohomada?,verify_top_up,Neutral,Low
7737,Help me verify the card used on a top-up.,top-up ekakata use karapu card eka verify karanna udav karanna.,verify_top_up,Neutral,Low
7738,"On a card top-up, where can I verify?",card top-up ekaka verify karanne koheda?,verify_top_up,Neutral,Low
7739,"I'm trying to verify my top up card, how do I do that?","mage top up card eka verify karanna try karanava, karanne kohomada?",verify_top_up,Neutral,Low
7740,What is the verification process used for?,verification process eka use karanne mokatada?,verify_top_up,Neutral,Low
7741,Where is my top-up verification code?,mage top-up verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7742,Where can i find my top-up verification code?,mage top-up verification code eka kohen hoyagannada?,verify_top_up,Neutral,Low
7743,Where is the top-up verification code?,top-up verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7744,I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,top-up card eke code ekak kohevat dakinne naa? kohen hoyagannada? verify karanna one!,verify_top_up,Neutral,Low
7745,Why do i have to verify my top-up card?,mage top-up card eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7746,Do I have to verify the top-up?,top-up eka verify karanna oneda?,verify_top_up,Neutral,Low
7747,Why do I need to verify the top-up?,top-up eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7748,Where can I find the verification code for the top up card?,top up card eke verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7749,I can't see a top-up top-up verification code.,top-up eke top-up verification code ekak dakinne naa.,verify_top_up,Neutral,Low
7750,I don't see the verification code for my card transfer.,mage card transfer eke verification code eka dakinne naa.,verify_top_up,Neutral,Low
7751,Why does top-up require verification?,top-up ekata verification ona ayi?,verify_top_up,Neutral,Low
7752,is there a reason i need to verify top up,top up verify karanna reason ekak tiyenavada,verify_top_up,Neutral,Low
7753,Is the verification number on the top up card,top up card eke verification number ekada tiyenne,verify_top_up,Neutral,Low
7754,What  is the verification process for a top up card?,top up card ekakata verification process eka mokakda?,verify_top_up,Neutral,Low
7755,Where is the top-up card verification code?,top-up card verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7756,How do I verify the top up?,top up eka verify karanne kohomada?,verify_top_up,Neutral,Low
7757,I am looking for my top-up verification code and cannot find it.,"mage top-up verification code eka hoyanava, hambune naa.",verify_top_up,Neutral,Low
7758,How do i authenticate a top-up card?,top-up card ekak authenticate karanne kohomada?,verify_top_up,Neutral,Low
7759,Do I need to verify the top-up?,top-up eka verify karanna oneda?,verify_top_up,Neutral,Low
7760,What's the deal with verifying the top-up?,top-up verify karana eke deal eka mokakda?,verify_top_up,Neutral,Low
7761,Can you tell me where to find my top-up verification code?,mage top-up verification code eka tiyenne koheda kiyala kiyanna puluvanda?,verify_top_up,Neutral,Low
7762,Where Is the top up verification code found?,top up verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7763,Please tell me how to verify my top up card.,mage top up card eka verify karanne kohomada kiyala karunakarala kiyanna.,verify_top_up,Neutral,Low
7764,How do i secure a top-up card?,top-up card ekak secure karanne kohomada?,verify_top_up,Neutral,Low
7765,What's up with verifying top-ups?,top-ups verify karana eke deal eka mokakda?,verify_top_up,Neutral,Low
7766,Why do I need to verify a top-up?,top-up ekak verify karanna ona ayi?,verify_top_up,Neutral,Low
7767,Can I verify my top-up card?,mage top-up card eka verify karanna puluvanda?,verify_top_up,Neutral,Low
7768,Why is it necessary to verify the top up?,top up eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7769,Why should I verify the top-up?,top-up eka verify karanna ona ayi?,verify_top_up,Neutral,Low
7770,this verifying the top up is annoying,me top up eka verify karana eka annoying,verify_top_up,Negative,Low
7771,Why do we need to verify top-ups?,top-ups verify karanna ona ayi?,verify_top_up,Neutral,Low
7772,How are top-ups verified?,top-ups verify venne kohomada?,verify_top_up,Neutral,Low
7773,Tell me how I can verify a card top-up.,card top-up ekak verify karanne kohomada kiyala kiyanna.,verify_top_up,Neutral,Low
7774,Do i need to verify my top up?,mage top up eka verify karanna oneda?,verify_top_up,Neutral,Low
7775,My top up card needs verification and I don't know how to do it,"mage top up card ekata verification one, karanne kohomada kiyala danne naa",verify_top_up,Neutral,Low
7776,Where's my top up code?,mage top up code eka tiyenne koheda?,verify_top_up,Neutral,Low
7777,Where do I find the verification code for the card I'm topping up?,top up karana card eke verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7778,Where can I find the verification code for a top-up?,top-up ekakata verification code eka tiyenne koheda?,verify_top_up,Neutral,Low
7779,Where do i verify a top-up card?,top-up card ekak verify karanne koheda?,verify_top_up,Neutral,Low
7780,What is the top up code for?,top up code eka mokatada?,verify_top_up,Neutral,Low
7781,why do you verify the top up,top up eka oyala verify karanne ayi,verify_top_up,Neutral,Low
7782,Tell me why I need top-up to be verified?,top-up verify karanna ona ayi kiyala kiyanna?,verify_top_up,Neutral,Low
7783,"I just want to top-up, why do I need to verify anything?","top-up ekak karanna ona vitarayi, verify karanna ona ayi?",verify_top_up,Neutral,Low
7784,Verifying top-up cards necessary?,top-up card verify kirima necessary da?,verify_top_up,Neutral,Low
7785,Where is the top-up verification code sent?,top-up verification code eka send karanne kohetada?,verify_top_up,Neutral,Low
7786,What's a verification code?,verification code ekak kiyanne mokakda?,verify_top_up,Neutral,Low
7787,Tell me how to verify a top up.,top up ekak verify karanne kohomada kiyala kiyanna.,verify_top_up,Neutral,Low
