row_index,text,category,sentiment_existing,priority_existing,vader_compound,negativity_score,positive_flag,suggested_sentiment,suggested_priority,priority_content_support,has_urgent_cue,strong_neg_hits,urgent_hits
7415,Can I use a transfer to receive my transfer?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7416,Can friends transfer money to each other?,receiving_money,Neutral,Low,0.477,0.0,False,Neutral,Low,False,False,,
7417,Can my job deposit my wages directly into the account.,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7418,Do I need to do anything special for my friend to send money to my account?,receiving_money,Neutral,Low,0.71,0.0,False,Neutral,Low,False,False,,
7419,My friend would like to send me money. What are the options available to them?,receiving_money,Neutral,Low,0.691,0.0,False,Neutral,Low,False,False,,
7420,Do I need to add my salary?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7421,Will you accept my salary if it's in another currency?,receiving_money,Neutral,Low,0.382,0.0,False,Neutral,Low,False,False,,
7422,"If my salary is in LKR, do I need to do something?",receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7423,Can I use a different currency with my salary?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7424,My salary is in LKR. Do I need to configure this somewhere?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7425,How can I configure what currency my salary is in if it's in LKR?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7426,Do you support direct deposits from my employer?,receiving_money,Neutral,Low,0.402,0.0,False,Neutral,Low,False,False,,
7427,Can i get payed through this system?,receiving_money,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7428,What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7429,Is there a reason that my transfer failed?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7430,Why didn't my transfer complete?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7431,Why was I unable to finish this transfer?,failed_transfer,Negative,High,0.0,0.0,False,Neutral,Medium,False,False,,
7432,"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",failed_transfer,Neutral,Medium,-0.47,2.3,False,Mildly Negative,Medium,False,False,,
7433,"Your system is broken. My transfers keep failing, 5 times now.",failed_transfer,Negative,Medium,-0.751,3.8,False,Mildly Negative,Medium,False,False,,
7434,I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,failed_transfer,Neutral,Medium,-0.168,0.8,False,Neutral,Medium,False,False,,
7435,Can you tell me why I wasn't able to complete my transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7436,Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer,Neutral,Medium,-0.779,4.4,False,Mildly Negative,Medium,False,False,,
7437,Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,failed_transfer,Neutral,Medium,-0.214,1.1,False,Neutral,Medium,False,False,,
7438,A transfer could not be completed.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7439,What would cause a transfer failure?,failed_transfer,Negative,Medium,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7440,I believe that my transfer hasn't gone through.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7441,Transfer isn't working?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7442,Can you tell me why my transfer is failing and help resolve?,failed_transfer,Neutral,Medium,0.25,0.0,False,Neutral,Medium,False,False,,
7443,Transfer has failed.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7444,Did  my transfer fail?,failed_transfer,Negative,High,-0.542,2.7,False,Mildly Negative,Medium,False,False,,
7445,I tried to make a transfer but it failed. will you tell me why?,failed_transfer,Negative,High,-0.665,3.3,False,Mildly Negative,Medium,False,False,,
7446,I was unable to transfer money from my account.,failed_transfer,Negative,High,0.0,0.0,False,Neutral,Medium,False,False,,
7447,Why hasn't my transfer gone through,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7448,I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,failed_transfer,Neutral,Medium,0.782,0.0,False,Neutral,Medium,False,False,,
7449,I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,failed_transfer,Neutral,Medium,-0.666,3.3,False,Mildly Negative,Medium,False,False,,
7450,"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7451,"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",failed_transfer,Neutral,Medium,0.026,0.0,False,Neutral,Medium,False,False,,
7452,Why did my transfer not work?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7453,"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",failed_transfer,Neutral,Medium,-0.81,4.1,False,Mildly Negative,Medium,False,False,,
7454,I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer,Negative,Medium,-0.566,2.8,False,Mildly Negative,Medium,False,False,,
7455,I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,failed_transfer,Neutral,Medium,-0.402,2.0,False,Mildly Negative,Medium,False,False,,
7456,My transfer failed when I tried.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7457,Can you explain why my transfer was unsuccessful?,failed_transfer,Neutral,Medium,-0.361,1.8,False,Neutral,Medium,False,False,,
7458,Why did my transfer fail?  What can I do?,failed_transfer,Negative,High,-0.594,3.0,False,Mildly Negative,Medium,False,False,,
7459,My transfer failed.  Help!,failed_transfer,Negative,High,-0.224,1.6,False,Neutral,Medium,False,False,,
7460,My transfer failed to process correctly. Is there a reason this would happen?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7461,Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,failed_transfer,Neutral,Medium,-0.485,2.9,False,Mildly Negative,Medium,True,True,,asap
7462,I tried to make a transfer and it didn't work.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7463,please help my transfer go through,failed_transfer,Neutral,Medium,0.612,0.0,False,Neutral,Medium,False,False,,
7464,My transfer didn't work! Help!,failed_transfer,Neutral,Medium,-0.429,3.1,False,Mildly Negative,Medium,False,False,,
7465,What could possibly be the cause of my failed transfer?,failed_transfer,Negative,Medium,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7466,Is there a reason behind why my transfer did not work?,failed_transfer,Negative,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7467,Why won't my transfer go through?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7468,Why can't I make a transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7469,"I got a transfer fail message, but no explanation of why-- what happened?",failed_transfer,Negative,High,-0.619,3.1,False,Mildly Negative,Medium,False,False,,
7470,Why did the transfer fail when I attempted to do it earlier?,failed_transfer,Negative,Medium,-0.542,2.7,False,Mildly Negative,Medium,False,False,,
7471,"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",failed_transfer,Neutral,Medium,-0.754,3.8,False,Mildly Negative,Medium,False,False,,
7472,"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7473,Can you tell my why my funds transfer did not work properly?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7474,Why didn't my transfer work?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7475,"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7476,Why can I not make a transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7477,"My transfer failed, why did that happen?",failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7478,The app says my transfer failed,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7479,Is there a reason my transfer failed?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7480,Why was my transaction not approved?,failed_transfer,Neutral,Medium,-0.325,1.6,False,Neutral,Medium,False,False,,
7481,I attemped a transfer and it didn't go through.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7482,is the a reason why my transfer has failed?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7483,The transfer I tried to make failed.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7484,Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?,failed_transfer,Neutral,Medium,-0.594,3.0,False,Mildly Negative,Medium,False,False,,
7485,"Why can't I transfer my money into someone else's account? I should be able to do so right? Why does it keep rejecting my transfer? There's no reason, all my info is correct and the money is there.",failed_transfer,Positive,Medium,-0.695,3.5,False,Mildly Negative,Medium,False,False,,
7486,"Hello, I am buying a flat and need the inital payment for the mortgage to go through. It keeps showing up as error, what is going on? Can you please help me make this transfer?",failed_transfer,Neutral,Medium,0.394,0.0,False,Neutral,Medium,False,False,,
7487,Why can't I complete my transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7488,"My card couldn't complete a transfer, why?",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7489,"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7490,"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",failed_transfer,Neutral,Medium,0.382,0.0,False,Neutral,Medium,False,False,,
7491,Why do my transfers keep failing?,failed_transfer,Neutral,Medium,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7492,Why didn't this transfer work?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7493,"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",failed_transfer,Negative,High,-0.115,0.6,False,Neutral,Medium,False,False,,
7494,"My transfer did not work, what was the reason?",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7495,What do I need to do to correct this failed transfer?,failed_transfer,Negative,High,-0.596,3.0,False,Mildly Negative,Medium,False,False,,
7496,I tried to do a transfer and it hasn't worked!,failed_transfer,Neutral,Medium,0.0,0.5,False,Neutral,Medium,False,False,,
7497,What went wrong when I tried to do my transfer?,failed_transfer,Negative,High,-0.477,2.4,False,Mildly Negative,Medium,False,False,,
7498,Why does it say my transfer failed?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7499,I don't think my transfer wen through. Why?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7500,How can I find out why my transfer didn't go through?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7501,"I needed to send my friends some money urgently.  I tried multiple times to transfer the money this morning, but the transfer keeps failing.  Can you tell me why the transfer is getting rejected?",failed_transfer,Neutral,Medium,-0.834,4.2,False,Mildly Negative,Medium,False,False,,
7502,I tried to make a transfer and it failed.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7503,"After I attempted a transfer, it failed.",failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7504,I couldnt transfer money from my account.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7505,"What stopped my transfer, from being accepted?",failed_transfer,Neutral,Medium,0.052,0.0,False,Neutral,Medium,False,False,,
7506,I've already tried 5 times to complete a transfer that's just standard. What's the deal? Is your system down at this time?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7507,What caused my transfer to fail?,failed_transfer,Negative,High,-0.542,2.7,False,Mildly Negative,Medium,False,False,,
7508,My transfer failed,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7509,"I tried to make a transfer, but it didn't work.",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7510,How is this transfer supposed to work? It's not working for me.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7511,"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",failed_transfer,Negative,Medium,-0.952,4.8,False,Mildly Negative,Medium,False,False,,
7512,I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,failed_transfer,Neutral,Medium,-0.349,1.7,False,Neutral,Medium,False,False,,
7513,"My transfer failed, why?",failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7514,My transfer is failing when I try to do it.,failed_transfer,Neutral,Medium,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7515,I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,failed_transfer,Negative,Medium,-0.296,1.5,False,Neutral,Medium,False,False,,
7516,What may be the reason that my transfer did not go through?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7517,I tried to transfer money but it didn't go through,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7518,My transfer didn't complete. Why can't I access funds?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7519,Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,failed_transfer,Neutral,Medium,-0.665,3.3,False,Mildly Negative,Medium,False,False,,
7520,"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7521,My transfer didn't work how come?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7522,Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,failed_transfer,Neutral,Medium,-0.644,3.2,False,Mildly Negative,Medium,False,False,,
7523,I think my transfer failed. What do I do now?,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7524,"I attempted a transfer, but it failed.",failed_transfer,Negative,High,-0.665,3.3,False,Mildly Negative,Medium,False,False,,
7525,I couldn't make a transfer,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7526,Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,failed_transfer,Neutral,Medium,0.052,0.0,False,Neutral,Medium,False,False,,
7527,"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer,Neutral,Medium,-0.382,1.9,False,Neutral,Medium,False,False,,
7528,I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,failed_transfer,Negative,High,-0.477,2.4,False,Mildly Negative,Medium,False,False,,
7529,Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,failed_transfer,Neutral,Medium,-0.536,2.7,False,Mildly Negative,Medium,False,False,,
7530,Why was I not able to complete my transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7531,"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer,Neutral,Medium,-0.382,1.9,False,Neutral,Medium,False,False,,
7532,Why was my transaction declined?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7533,Why wouldn't a transfer go through?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7534,Can you please tell me why my transfer failed?,failed_transfer,Negative,High,-0.25,1.2,False,Neutral,Medium,False,False,,
7535,I did a transfer earlier but see that it failed to go through.,failed_transfer,Negative,Medium,-0.665,3.3,False,Mildly Negative,Medium,False,False,,
7536,Why has my payment not transferred?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7537,I tried to do a transfer but it didn't go through.,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7538,The attempted transfer failed.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7539,I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,failed_transfer,Neutral,Medium,0.55,0.0,False,Neutral,Medium,False,False,,
7540,Why does my transfer keep failing? I've tried 5 times and they all failed.,failed_transfer,Negative,High,-0.765,3.8,False,Mildly Negative,Medium,False,False,,
7541,A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,failed_transfer,Neutral,Medium,-0.477,2.4,False,Mildly Negative,Medium,False,False,,
7542,"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",failed_transfer,Negative,High,-0.828,4.1,False,Mildly Negative,Medium,False,False,,
7543,I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,failed_transfer,Neutral,Medium,-0.402,2.0,False,Mildly Negative,Medium,False,False,,
7544,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,failed_transfer,Neutral,Medium,-0.402,2.0,False,Mildly Negative,Medium,False,False,,
7545,Why was I unable to complete my transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7546,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer,Neutral,Medium,-0.241,1.2,False,Neutral,Medium,False,False,,
7547,I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7548,I need to know what is going on. I'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. I'm only getting an error. Can you find out what's going on and help in making the transfer?,failed_transfer,Neutral,Medium,-0.103,0.5,False,Neutral,Medium,False,False,,
7549,Can you please explain why my transfer failed?,failed_transfer,Negative,High,-0.25,1.2,False,Neutral,Medium,False,False,,
7550,I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.,failed_transfer,Negative,High,-0.525,3.1,False,Mildly Negative,Medium,False,False,,
7551,I am trying to transfer money and something is going wrong.,failed_transfer,Negative,High,-0.477,2.4,False,Mildly Negative,Medium,False,False,,
7552,I am unsuccessfully trying to make a transfer can you help?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7553,"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",failed_transfer,Neutral,Medium,-0.459,2.3,False,Mildly Negative,Medium,False,False,,
7554,Why did the bank reject my transfer?,failed_transfer,Neutral,Medium,-0.402,2.0,False,Mildly Negative,Medium,False,False,,
7555,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",failed_transfer,Negative,Medium,-0.631,3.2,False,Mildly Negative,Medium,False,False,,
7556,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,failed_transfer,Neutral,Medium,0.431,0.0,False,Neutral,Medium,False,False,,
7557,The transger I tried to make failed.,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7558,"When I tried to transfer funds to my friend today I was unable to do so, why?",failed_transfer,Negative,High,0.494,0.0,False,Neutral,Medium,False,False,,
7559,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",failed_transfer,Neutral,Medium,0.273,0.0,False,Neutral,Medium,False,False,,
7560,why do i have a failed transfer,failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7561,I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,failed_transfer,Neutral,Medium,-0.47,2.3,False,Mildly Negative,Medium,False,False,,
7562,"When I attempted to make a transfer, it failed.",failed_transfer,Negative,High,-0.511,2.6,False,Mildly Negative,Medium,False,False,,
7563,Why can't my transfer complete?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7564,Why can't I complete the transfer?,failed_transfer,Neutral,Medium,0.0,0.0,False,Neutral,Medium,False,False,,
7565,I want to transfer money. How do I do that for my account?,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7566,How do I transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7567,How can I link my bank to my top up account?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7568,I have an account that is empty of funds. Can I transfer some from another bank?,transfer_into_account,Neutral,Low,-0.202,1.0,False,Neutral,Low,False,False,,
7569,HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7570,Whats the transfer process,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7571,How can you assist me on topping up on bank transfers to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7572,Can I add money to my account via bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7573,I want to op up my account by using bank transfer. How do I go about it?,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7574,I have questions about how to transfer money to my account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7575,I need to add money to my account. Can I do so via bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7576,Can I use my bank account to send me more money?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7577,I can't figure out how to transfer money into my account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7578,Can you please explain how to transfer money using the bank transfer process?,transfer_into_account,Neutral,Low,0.318,0.0,False,Neutral,Low,False,False,,
7579,How simple is it to transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7580,How can my account have money transferred into it?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7581,"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?",transfer_into_account,Negative,Medium,-0.318,1.6,False,Neutral,Low,False,False,,
7582,How do I use bank transfer to top up my account?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7583,How do I top up?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7584,Why can I not transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7585,How can I move money from an account at another bank to this one?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7586,What process should I use to transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7587,"I want to transfer money into my account, what do I do?",transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7588,I need to deposit money to my account,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7589,Can you transfer money to your card by bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7590,What do you do to transfer money to my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7591,How can I move money from my account at a different bank to the account I have at this bank.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7592,Please provide details on how to top up my account using transfer option,transfer_into_account,Neutral,Low,0.477,0.0,False,Neutral,Low,False,False,,
7593,Where can I find out how to transfer money into my account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7594,How does it work when I transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7595,I need assistance with transferring funds to another account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7596,How can I add money to my account from another account I have?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7597,I have money in a foreign account that I want to send to this account.,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7598,How can I transfer money into my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7599,I need to move money from another bank to this account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7600,I need to transfer money into this account from my other bank account.,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7601,How do I go forth with bank transfers for top up accounts?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7602,"I have an account at another bank, but I want to transfer some of the money to my account here.
.",transfer_into_account,Neutral,Low,0.115,0.0,False,Neutral,Low,False,False,,
7603,"I want to do a bank transfer to this bank, from an account at another bank.",transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7604,What are my bank details so I can do a transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7605,How would I use a bank transfer for topping my account?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7606,I would like to know how to transfer money into my account.,transfer_into_account,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
7607,My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7608,How does a bank transfer for topping my account work?,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7609,I'd like to know how transferring my money into my account works.,transfer_into_account,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
7610,How is my money transferred to the account,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7611,How do I top up my account with a bank transfer?,transfer_into_account,Neutral,Low,0.202,0.0,False,Neutral,Low,False,False,,
7612,I need to transfer money to my account from another bank,transfer_into_account,Neutral,Low,0.0,0.0,False,Neutral,Low,False,False,,
7613,I would like to transfer money into my account.,transfer_into_account,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
7614,I would like to transfer money from my checking account to my savings account.,transfer_into_account,Neutral,Low,0.361,0.0,False,Neutral,Low,False,False,,
7615,I want to transfer money into my account,transfer_into_account,Neutral,Low,0.077,0.0,False,Neutral,Low,False,False,,
7616,What transfer methods do you accept?,transfer_into_account,Neutral,Low,0.382,0.0,False,Neutral,Low,False,False,,
